Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
NOMAD	559	Egress	2018 SEP 03 12:09:57	2018 SEP 03 12:15:58	2018 SEP 03 12:11:18	361.0	25.3	-13.3	5.6	
N/A	560	Ingress	2018 SEP 03 13:27:59	2018 SEP 03 13:33:44	2018 SEP 03 13:32:25	345.0	165.2	47.7	16.2	
N/A	561	Egress	2018 SEP 03 14:07:58	2018 SEP 03 14:13:57	2018 SEP 03 14:09:19	359.0	-3.6	-13.8	5.6	
ACS	562	Ingress	2018 SEP 03 15:25:54	2018 SEP 03 15:31:39	2018 SEP 03 15:30:19	345.0	136.6	47.7	16.2	
ACS	563	Egress	2018 SEP 03 16:05:57	2018 SEP 03 16:11:55	2018 SEP 03 16:07:18	358.0	-32.5	-14.2	5.6	
NOMAD	564	Ingress	2018 SEP 03 17:23:48	2018 SEP 03 17:29:32	2018 SEP 03 17:28:13	344.0	107.5	48.0	16.2	
NOMAD	565	Egress	2018 SEP 03 18:03:55	2018 SEP 03 18:09:52	2018 SEP 03 18:05:15	357.0	-61.4	-14.6	5.6	
ACS	566	Ingress	2018 SEP 03 19:21:41	2018 SEP 03 19:27:24	2018 SEP 03 19:26:05	343.0	78.7	48.1	16.2	
ACS	567	Egress	2018 SEP 03 20:01:50	2018 SEP 03 20:07:47	2018 SEP 03 20:03:11	357.0	-90.2	-15.0	5.6	
NOMAD	568	Ingress	2018 SEP 03 21:19:34	2018 SEP 03 21:25:15	2018 SEP 03 21:23:57	341.0	50.0	48.2	16.2	
NOMAD	569	Egress	2018 SEP 03 21:59:46	2018 SEP 03 22:05:41	2018 SEP 03 22:01:06	355.0	-119.1	-15.4	5.6	
NOMAD	570	Ingress	2018 SEP 03 23:17:28	2018 SEP 03 23:23:08	2018 SEP 03 23:21:50	340.0	21.0	48.4	16.1	
NOMAD	571	Egress	2018 SEP 03 23:57:45	2018 SEP 04 00:03:38	2018 SEP 03 23:59:05	353.0	-148.0	-15.9	5.5	
N/A	572	Ingress	2018 SEP 04 01:15:25	2018 SEP 04 01:21:04	2018 SEP 04 01:19:45	339.0	-7.6	48.3	16.1	
N/A	573	Egress	2018 SEP 04 01:55:46	2018 SEP 04 02:01:38	2018 SEP 04 01:57:05	352.0	-176.9	-16.3	5.5	
ACS	574	Ingress	2018 SEP 04 03:13:23	2018 SEP 04 03:19:01	2018 SEP 04 03:17:42	338.0	-36.6	48.6	16.1	
ACS	575	Egress	2018 SEP 04 03:53:47	2018 SEP 04 03:59:39	2018 SEP 04 03:55:06	352.0	154.2	-16.8	5.5	
NOMAD	576	Ingress	2018 SEP 04 05:11:19	2018 SEP 04 05:16:56	2018 SEP 04 05:15:38	337.0	-65.6	48.9	16.1	
NOMAD	577	Egress	2018 SEP 04 05:51:46	2018 SEP 04 05:57:37	2018 SEP 04 05:53:05	351.0	125.3	-17.2	5.5	
ACS	578	Ingress	2018 SEP 04 07:09:11	2018 SEP 04 07:14:47	2018 SEP 04 07:13:29	336.0	-94.4	49.0	16.1	
ACS	579	Egress	2018 SEP 04 07:49:40	2018 SEP 04 07:55:31	2018 SEP 04 07:50:59	351.0	96.5	-17.6	5.5	
NOMAD	580	Ingress	2018 SEP 04 09:07:02	2018 SEP 04 09:12:36	2018 SEP 04 09:11:19	334.0	-123.2	49.1	16.1	
NOMAD	581	Egress	2018 SEP 04 09:47:35	2018 SEP 04 09:53:24	2018 SEP 04 09:48:53	349.0	67.6	-18.0	5.5	
NOMAD	582	Ingress	2018 SEP 04 11:04:56	2018 SEP 04 11:10:29	2018 SEP 04 11:09:12	333.0	-152.2	49.4	16.1	
NOMAD	583	Egress	2018 SEP 04 11:45:33	2018 SEP 04 11:51:20	2018 SEP 04 11:46:51	347.0	38.7	-18.3	5.5	
N/A	584	Ingress	2018 SEP 04 13:02:53	2018 SEP 04 13:08:25	2018 SEP 04 13:07:08	332.0	179.2	49.3	16.1	
N/A	585	Egress	2018 SEP 04 13:43:33	2018 SEP 04 13:49:19	2018 SEP 04 13:44:51	346.0	9.9	-18.7	5.5	
ACS	586	Ingress	2018 SEP 04 15:00:49	2018 SEP 04 15:06:20	2018 SEP 04 15:05:03	331.0	150.2	49.6	16.0	
ACS	587	Egress	2018 SEP 04 15:41:32	2018 SEP 04 15:47:17	2018 SEP 04 15:42:50	345.0	-19.0	-19.1	5.4	
NOMAD	588	Ingress	2018 SEP 04 16:58:43	2018 SEP 04 17:04:14	2018 SEP 04 17:02:57	331.0	121.5	49.6	16.0	
NOMAD	589	Egress	2018 SEP 04 17:39:30	2018 SEP 04 17:45:15	2018 SEP 04 17:40:48	345.0	-47.9	-19.5	5.4	
ACS	590	Ingress	2018 SEP 04 18:56:36	2018 SEP 04 19:02:06	2018 SEP 04 19:00:49	330.0	92.4	49.9	16.0	
ACS	591	Egress	2018 SEP 04 19:37:26	2018 SEP 04 19:43:10	2018 SEP 04 19:38:44	344.0	-76.8	-19.9	5.4	
NOMAD	592	Ingress	2018 SEP 04 20:54:28	2018 SEP 04 20:59:57	2018 SEP 04 20:58:41	329.0	63.6	50.0	16.0	
NOMAD	593	Egress	2018 SEP 04 21:35:21	2018 SEP 04 21:41:04	2018 SEP 04 21:36:39	343.0	-105.7	-20.3	5.4	
ACS	594	Ingress	2018 SEP 04 22:52:22	2018 SEP 04 22:57:49	2018 SEP 04 22:56:33	327.0	34.9	50.0	16.0	
ACS	595	Egress	2018 SEP 04 23:33:18	2018 SEP 04 23:38:59	2018 SEP 04 23:34:35	341.0	-134.5	-20.7	5.4	
N/A	596	Ingress	2018 SEP 05 00:50:17	2018 SEP 05 00:55:43	2018 SEP 05 00:54:27	326.0	6.0	50.2	16.0	
N/A	597	Egress	2018 SEP 05 01:31:17	2018 SEP 05 01:36:57	2018 SEP 05 01:32:34	340.0	-163.4	-21.1	5.4	
NOMAD	598	Ingress	2018 SEP 05 02:48:14	2018 SEP 05 02:53:39	2018 SEP 05 02:52:24	325.0	-23.0	50.4	16.0	
NOMAD	599	Egress	2018 SEP 05 03:29:18	2018 SEP 05 03:34:57	2018 SEP 05 03:30:35	339.0	167.7	-21.5	5.4	
NOMAD	600	Ingress	2018 SEP 05 04:46:11	2018 SEP 05 04:51:35	2018 SEP 05 04:50:20	324.0	-51.7	50.4	16.0	
NOMAD	601	Egress	2018 SEP 05 05:27:17	2018 SEP 05 05:32:56	2018 SEP 05 05:28:34	339.0	138.8	-21.9	5.4	
ACS	602	Ingress	2018 SEP 05 06:44:05	2018 SEP 05 06:49:28	2018 SEP 05 06:48:13	323.0	-80.8	50.8	15.9	
ACS	603	Egress	2018 SEP 05 07:25:13	2018 SEP 05 07:30:52	2018 SEP 05 07:26:30	339.0	109.9	-22.3	5.3	
NOMAD	604	Ingress	2018 SEP 05 08:41:55	2018 SEP 05 08:47:17	2018 SEP 05 08:46:02	322.0	-109.6	50.9	15.9	
NOMAD	605	Egress	2018 SEP 05 09:23:06	2018 SEP 05 09:28:43	2018 SEP 05 09:24:22	337.0	81.0	-22.6	5.3	
ACS	606	Ingress	2018 SEP 05 10:39:47	2018 SEP 05 10:45:08	2018 SEP 05 10:43:53	321.0	-138.3	50.9	15.9	
ACS	607	Egress	2018 SEP 05 11:21:01	2018 SEP 05 11:26:37	2018 SEP 05 11:22:17	336.0	52.2	-23.0	5.3	
N/A	608	Ingress	2018 SEP 05 12:37:43	2018 SEP 05 12:43:03	2018 SEP 05 12:41:48	320.0	-167.3	51.1	15.9	
N/A	609	Egress	2018 SEP 05 13:19:00	2018 SEP 05 13:24:35	2018 SEP 05 13:20:16	335.0	23.3	-23.3	5.3	
NOMAD	610	Ingress	2018 SEP 05 14:35:39	2018 SEP 05 14:40:58	2018 SEP 05 14:39:43	319.0	164.1	51.1	15.9	
NOMAD	611	Egress	2018 SEP 05 15:17:00	2018 SEP 05 15:22:33	2018 SEP 05 15:18:16	333.0	-5.6	-23.7	5.3	
NOMAD	612	Ingress	2018 SEP 05 16:33:34	2018 SEP 05 16:38:52	2018 SEP 05 16:37:38	318.0	135.1	51.3	15.9	
NOMAD	613	Egress	2018 SEP 05 17:14:58	2018 SEP 05 17:20:31	2018 SEP 05 17:16:14	333.0	-34.5	-24.1	5.3	
ACS	614	Ingress	2018 SEP 05 18:31:27	2018 SEP 05 18:36:45	2018 SEP 05 18:35:31	318.0	106.3	51.3	15.9	
ACS	615	Egress	2018 SEP 05 19:12:54	2018 SEP 05 19:18:27	2018 SEP 05 19:14:10	333.0	-63.4	-24.5	5.3	
NOMAD	616	Ingress	2018 SEP 05 20:29:19	2018 SEP 05 20:34:36	2018 SEP 05 20:33:22	317.0	77.5	51.4	15.9	
NOMAD	617	Egress	2018 SEP 05 21:10:49	2018 SEP 05 21:16:21	2018 SEP 05 21:12:04	332.0	-92.2	-24.8	5.3	
ACS	618	Ingress	2018 SEP 05 22:27:11	2018 SEP 05 22:32:27	2018 SEP 05 22:31:14	316.0	48.4	51.7	15.9	
ACS	619	Egress	2018 SEP 05 23:08:44	2018 SEP 05 23:14:14	2018 SEP 05 23:09:59	330.0	-121.1	-25.1	5.2	
N/A	620	Ingress	2018 SEP 06 00:25:06	2018 SEP 06 00:30:20	2018 SEP 06 00:29:07	314.0	19.8	51.7	15.9	
N/A	621	Egress	2018 SEP 06 01:06:41	2018 SEP 06 01:12:10	2018 SEP 06 01:07:56	329.0	-150.0	-25.5	5.2	
NOMAD	622	Ingress	2018 SEP 06 02:23:02	2018 SEP 06 02:28:16	2018 SEP 06 02:27:02	314.0	-9.1	51.9	15.8	
NOMAD	623	Egress	2018 SEP 06 03:04:41	2018 SEP 06 03:10:09	2018 SEP 06 03:05:56	328.0	-178.9	-25.9	5.2	
ACS	624	Ingress	2018 SEP 06 04:20:59	2018 SEP 06 04:26:12	2018 SEP 06 04:24:59	313.0	-38.1	52.1	15.8	
ACS	625	Egress	2018 SEP 06 05:02:41	2018 SEP 06 05:08:09	2018 SEP 06 05:03:56	328.0	152.2	-26.3	5.2	
NOMAD	626	Ingress	2018 SEP 06 06:18:54	2018 SEP 06 06:24:06	2018 SEP 06 06:22:53	312.0	-66.9	52.1	15.8	
NOMAD	627	Egress	2018 SEP 06 07:00:38	2018 SEP 06 07:06:06	2018 SEP 06 07:01:53	328.0	123.3	-26.7	5.2	
NOMAD	628	Ingress	2018 SEP 06 08:16:45	2018 SEP 06 08:21:56	2018 SEP 06 08:20:43	311.0	-95.7	52.2	15.8	
NOMAD	629	Egress	2018 SEP 06 08:58:31	2018 SEP 06 09:03:58	2018 SEP 06 08:59:46	327.0	94.4	-27.0	5.2	
ACS	630	Ingress	2018 SEP 06 10:14:36	2018 SEP 06 10:19:46	2018 SEP 06 10:18:33	310.0	-124.4	52.3	15.8	
ACS	631	Egress	2018 SEP 06 10:56:25	2018 SEP 06 11:01:50	2018 SEP 06 10:57:39	325.0	65.6	-27.3	5.2	
N/A	632	Ingress	2018 SEP 06 12:12:30	2018 SEP 06 12:17:39	2018 SEP 06 12:16:27	309.0	-153.4	52.5	15.8	
N/A	633	Egress	2018 SEP 06 12:54:22	2018 SEP 06 12:59:46	2018 SEP 06 12:55:36	324.0	36.7	-27.6	5.1	
NOMAD	634	Ingress	2018 SEP 06 14:10:26	2018 SEP 06 14:15:34	2018 SEP 06 14:14:22	308.0	177.9	52.5	15.8	
NOMAD	635	Egress	2018 SEP 06 14:52:21	2018 SEP 06 14:57:44	2018 SEP 06 14:53:35	323.0	7.8	-28.0	5.1	
ACS	636	Ingress	2018 SEP 06 16:08:21	2018 SEP 06 16:13:29	2018 SEP 06 16:12:16	308.0	148.9	52.7	15.8	
ACS	637	Egress	2018 SEP 06 16:50:19	2018 SEP 06 16:55:42	2018 SEP 06 16:51:33	323.0	-21.0	-28.3	5.1	
NOMAD	638	Ingress	2018 SEP 06 18:06:14	2018 SEP 06 18:11:22	2018 SEP 06 18:10:10	308.0	120.2	52.7	15.8	
NOMAD	639	Egress	2018 SEP 06 18:48:16	2018 SEP 06 18:53:37	2018 SEP 06 18:49:29	321.0	-50.0	-28.7	5.1	
NOMAD	640	Ingress	2018 SEP 06 20:04:06	2018 SEP 06 20:09:13	2018 SEP 06 20:08:01	307.0	91.4	52.8	15.7	
NOMAD	641	Egress	2018 SEP 06 20:46:10	2018 SEP 06 20:51:32	2018 SEP 06 20:47:23	322.0	-78.8	-29.0	5.1	
ACS	642	Ingress	2018 SEP 06 22:01:58	2018 SEP 06 22:07:04	2018 SEP 06 22:05:52	306.0	62.3	53.1	15.7	
ACS	643	Egress	2018 SEP 06 22:44:04	2018 SEP 06 22:49:24	2018 SEP 06 22:45:17	320.0	-107.7	-29.3	5.1	
N/A	644	Ingress	2018 SEP 06 23:59:51	2018 SEP 07 00:04:56	2018 SEP 07 00:03:44	305.0	33.6	53.1	15.7	
N/A	645	Egress	2018 SEP 07 00:41:59	2018 SEP 07 00:47:19	2018 SEP 07 00:43:13	320.0	-136.5	-29.6	5.1	
NOMAD	646	Ingress	2018 SEP 07 01:57:46	2018 SEP 07 02:02:50	2018 SEP 07 02:01:39	304.0	5.1	53.0	15.7	
NOMAD	647	Egress	2018 SEP 07 02:39:58	2018 SEP 07 02:45:16	2018 SEP 07 02:41:11	318.0	-165.5	-30.0	5.1	
N/A	648	Ingress	2018 SEP 07 03:55:43	2018 SEP 07 04:00:46	2018 SEP 07 03:59:35	303.0	-23.9	53.2	15.7	
N/A	649	Egress	2018 SEP 07 04:37:57	2018 SEP 07 04:43:15	2018 SEP 07 04:39:10	318.0	165.6	-30.4	5.0	
N/A	650	Ingress	2018 SEP 07 05:53:39	2018 SEP 07 05:58:41	2018 SEP 07 05:57:30	302.0	-53.0	53.4	15.7	
N/A	651	Egress	2018 SEP 07 06:35:55	2018 SEP 07 06:41:13	2018 SEP 07 06:37:08	318.0	136.7	-30.7	5.0	
NOMAD	652	Ingress	2018 SEP 07 07:51:31	2018 SEP 07 07:56:33	2018 SEP 07 07:55:22	302.0	-81.8	53.5	15.7	
NOMAD	653	Egress	2018 SEP 07 08:33:49	2018 SEP 07 08:39:07	2018 SEP 07 08:35:02	318.0	107.8	-31.1	5.0	
ACS	654	Ingress	2018 SEP 07 09:49:21	2018 SEP 07 09:54:22	2018 SEP 07 09:53:11	301.0	-110.6	53.6	15.7	
ACS	655	Egress	2018 SEP 07 10:31:41	2018 SEP 07 10:36:57	2018 SEP 07 10:32:53	316.0	79.0	-31.4	5.0	
N/A	656	Ingress	2018 SEP 07 11:47:13	2018 SEP 07 11:52:13	2018 SEP 07 11:51:02	300.0	-139.2	53.6	15.7	
N/A	657	Egress	2018 SEP 07 12:29:36	2018 SEP 07 12:34:51	2018 SEP 07 12:30:48	315.0	50.1	-31.6	5.0	
NOMAD	658	Ingress	2018 SEP 07 13:45:09	2018 SEP 07 13:50:08	2018 SEP 07 13:48:57	299.0	-168.2	53.8	15.6	
NOMAD	659	Egress	2018 SEP 07 14:27:34	2018 SEP 07 14:32:49	2018 SEP 07 14:28:47	315.0	21.3	-31.9	5.0	
NOMAD	660	Ingress	2018 SEP 07 15:43:05	2018 SEP 07 15:48:03	2018 SEP 07 15:46:52	298.0	163.1	53.7	15.6	
N/A	661	Egress	2018 SEP 07 16:25:33	2018 SEP 07 16:30:46	2018 SEP 07 16:26:45	313.0	-7.6	-32.3	5.0	
N/A	662	Ingress	2018 SEP 07 17:40:59	2018 SEP 07 17:45:57	2018 SEP 07 17:44:46	298.0	134.1	53.9	15.6	
ACS	663	Egress	2018 SEP 07 18:23:30	2018 SEP 07 18:28:43	2018 SEP 07 18:24:42	313.0	-36.6	-32.6	4.9	
NOMAD	664	Ingress	2018 SEP 07 19:38:51	2018 SEP 07 19:43:49	2018 SEP 07 19:42:38	298.0	105.4	54.0	15.6	
N/A	665	Egress	2018 SEP 07 20:21:25	2018 SEP 07 20:26:37	2018 SEP 07 20:22:37	312.0	-65.5	-32.9	4.9	
N/A	666	Ingress	2018 SEP 07 21:36:43	2018 SEP 07 21:41:40	2018 SEP 07 21:40:29	297.0	76.6	54.1	15.6	
ACS	667	Egress	2018 SEP 07 22:19:18	2018 SEP 07 22:24:30	2018 SEP 07 22:20:30	312.0	-94.3	-33.2	4.9	
N/A	668	Ingress	2018 SEP 07 23:34:35	2018 SEP 07 23:39:31	2018 SEP 07 23:38:21	296.0	47.5	54.3	15.6	
N/A	669	Egress	2018 SEP 08 00:17:13	2018 SEP 08 00:22:23	2018 SEP 08 00:18:24	310.0	-123.2	-33.5	4.9	
N/A	670	Ingress	2018 SEP 08 01:32:29	2018 SEP 08 01:37:24	2018 SEP 08 01:36:14	295.0	18.9	54.2	15.6	
NOMAD	671	Egress	2018 SEP 08 02:15:09	2018 SEP 08 02:20:19	2018 SEP 08 02:16:21	310.0	-152.1	-33.8	4.9	
NOMAD	672	Ingress	2018 SEP 08 03:30:25	2018 SEP 08 03:35:20	2018 SEP 08 03:34:10	295.0	-10.1	54.4	15.6	
N/A	673	Egress	2018 SEP 08 04:13:08	2018 SEP 08 04:18:17	2018 SEP 08 04:14:19	309.0	179.0	-34.1	4.9	
N/A	674	Ingress	2018 SEP 08 05:28:22	2018 SEP 08 05:33:15	2018 SEP 08 05:32:05	293.0	-38.8	54.4	15.6	
ACS	675	Egress	2018 SEP 08 06:11:06	2018 SEP 08 06:16:16	2018 SEP 08 06:12:18	310.0	150.1	-34.5	4.9	
NOMAD	676	Ingress	2018 SEP 08 07:26:15	2018 SEP 08 07:31:08	2018 SEP 08 07:29:59	293.0	-67.9	54.7	15.5	
N/A	677	Egress	2018 SEP 08 08:09:02	2018 SEP 08 08:14:11	2018 SEP 08 08:10:13	309.0	121.2	-34.8	4.8	
N/A	678	Ingress	2018 SEP 08 09:24:05	2018 SEP 08 09:28:58	2018 SEP 08 09:27:48	293.0	-96.7	54.7	15.5	
ACS	679	Egress	2018 SEP 08 10:06:54	2018 SEP 08 10:12:02	2018 SEP 08 10:08:05	308.0	92.3	-35.1	4.8	
N/A	680	Ingress	2018 SEP 08 11:21:56	2018 SEP 08 11:26:48	2018 SEP 08 11:25:38	292.0	-125.4	54.8	15.5	
N/A	681	Egress	2018 SEP 08 12:04:46	2018 SEP 08 12:09:54	2018 SEP 08 12:05:57	308.0	63.5	-35.4	4.8	
