Orbit Index	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
193	2018 NOV 19 08:09:53	2018 NOV 19 08:39:14	2018 NOV 19 09:08:34	3521.1	155.7	-178.8	-38.7	50.9	-33.8	-50.8	24.4	10.3	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
194	2018 NOV 19 09:08:34	2018 NOV 19 09:38:12	2018 NOV 19 10:07:50	3555.4	-38.7	-12.7	126.8	-50.8	35.0	50.8	155.5	22.3	4	-	-	-		
194	2018 NOV 19 10:07:50	2018 NOV 19 10:37:09	2018 NOV 19 11:06:29	3519.4	126.8	152.3	-67.5	50.8	-33.9	-50.7	24.7	10.3	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
195	2018 NOV 19 11:06:29	2018 NOV 19 11:36:07	2018 NOV 19 12:05:45	3555.6	-67.5	-41.7	98.0	-50.7	35.1	50.7	155.2	22.3	1	-	-	-		
195	2018 NOV 19 12:05:45	2018 NOV 19 12:35:03	2018 NOV 19 13:04:22	3517.2	98.0	123.3	-96.4	50.7	-34.0	-50.6	24.9	10.3	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7		
196	2018 NOV 19 13:04:22	2018 NOV 19 13:33:59	2018 NOV 19 14:03:37	3555.1	-96.4	-70.6	69.2	-50.6	35.3	50.6	154.9	22.3	1	-	-	-		
196	2018 NOV 19 14:03:37	2018 NOV 19 14:32:55	2018 NOV 19 15:02:13	3516.1	69.2	94.4	-125.2	50.6	-34.2	-50.5	25.2	10.3	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
197	2018 NOV 19 15:02:13	2018 NOV 19 15:31:50	2018 NOV 19 16:01:27	3554.0	-125.2	-99.5	40.3	-50.5	35.4	50.4	154.7	22.3	4	-	-	-		
197	2018 NOV 19 16:01:27	2018 NOV 19 16:30:45	2018 NOV 19 17:00:04	3516.9	40.3	65.6	-154.0	50.4	-34.3	-50.4	25.4	10.3	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
198	2018 NOV 19 17:00:04	2018 NOV 19 17:29:42	2018 NOV 19 17:59:20	3555.6	-154.0	-128.4	11.4	-50.4	35.5	50.3	154.5	22.3	4	-	-	-		
198	2018 NOV 19 17:59:20	2018 NOV 19 18:28:39	2018 NOV 19 18:57:58	3518.2	11.4	36.7	177.1	50.3	-34.5	-50.2	25.6	10.2	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
199	2018 NOV 19 18:57:58	2018 NOV 19 19:27:37	2018 NOV 19 19:57:15	3557.5	177.1	-157.2	-17.5	-50.2	35.7	50.1	154.3	22.3	1	-	-	-		
199	2018 NOV 19 19:57:15	2018 NOV 19 20:26:35	2018 NOV 19 20:55:54	3519.2	-17.5	7.8	148.2	50.1	-34.6	-50.0	25.8	10.2	1	Surface 3SUBD 01	Science: orders #168, #190, #191, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7	&daysideMatch:MERIDIANI SULPHATES; 	
200	2018 NOV 19 20:55:54	2018 NOV 19 21:25:33	2018 NOV 19 21:55:11	3557.0	148.2	173.9	-46.3	-50.0	35.9	49.9	154.1	22.3	4	-	-	-		
200	2018 NOV 19 21:55:11	2018 NOV 19 22:24:32	2018 NOV 19 22:53:52	3520.1	-46.3	-21.1	119.3	49.9	-34.7	-49.9	26.0	10.2	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
201	2018 NOV 19 22:53:52	2018 NOV 19 23:23:29	2018 NOV 19 23:53:06	3554.8	119.3	144.9	-75.2	-49.9	36.0	49.8	153.8	22.2	3	-	-	-		
201	2018 NOV 19 23:53:06	2018 NOV 20 00:22:26	2018 NOV 20 00:51:46	3519.9	-75.2	-50.1	90.5	49.8	-34.9	-49.8	26.3	10.2	3	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
202	2018 NOV 20 00:51:46	2018 NOV 20 01:21:23	2018 NOV 20 01:50:59	3552.9	90.5	116.0	-104.0	-49.8	36.1	49.7	153.6	22.2	1	-	-	-		
202	2018 NOV 20 01:50:59	2018 NOV 20 02:20:18	2018 NOV 20 02:49:38	3518.3	-104.0	-79.0	61.7	49.7	-35.0	-49.7	26.5	10.2	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
203	2018 NOV 20 02:49:38	2018 NOV 20 03:19:14	2018 NOV 20 03:48:51	3553.1	61.7	87.1	-132.8	-49.7	36.3	49.6	153.3	22.2	4	-	-	-		
203	2018 NOV 20 03:48:51	2018 NOV 20 04:18:09	2018 NOV 20 04:47:28	3517.5	-132.8	-107.9	32.8	49.6	-35.2	-49.5	26.7	10.2	4	-		3x COP rows 165: NADIR: Horizontal Bin (57:240;0:1047), Tint = 13000 ms,20 bit,Rhythm = 14964 ms, Binning=7		
204	2018 NOV 20 04:47:28	2018 NOV 20 05:17:05	2018 NOV 20 05:46:43	3554.7	32.8	58.2	-161.7	-49.5	36.4	49.4	153.1	22.2	1	-	-	-		
204	2018 NOV 20 05:46:43	2018 NOV 20 06:16:03	2018 NOV 20 06:45:23	3519.8	-161.7	-136.7	3.9	49.4	-35.3	-49.3	26.9	10.2	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
205	2018 NOV 20 06:45:23	2018 NOV 20 07:15:00	2018 NOV 20 07:44:38	3555.5	3.9	29.4	169.4	-49.3	36.6	49.2	153.0	22.2	4	-	-	-		
205	2018 NOV 20 07:44:38	2018 NOV 20 08:13:59	2018 NOV 20 08:43:19	3521.1	169.4	-165.6	-25.0	49.2	-35.5	-49.2	27.2	10.1	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
206	2018 NOV 20 08:43:19	2018 NOV 20 09:12:57	2018 NOV 20 09:42:35	3555.7	-25.0	0.5	140.5	-49.2	36.7	49.1	152.7	22.2	1	-	-	-		
206	2018 NOV 20 09:42:35	2018 NOV 20 10:11:55	2018 NOV 20 10:41:15	3520.1	140.5	165.5	-53.9	49.1	-35.7	-49.0	27.4	10.1	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
207	2018 NOV 20 10:41:15	2018 NOV 20 11:10:53	2018 NOV 20 11:40:31	3556.2	-53.9	-28.5	111.6	-49.0	36.9	48.9	152.5	22.2	4	-	-	-		
207	2018 NOV 20 11:40:31	2018 NOV 20 12:09:50	2018 NOV 20 12:39:09	3517.7	111.6	136.6	-82.7	48.9	-35.8	-48.9	27.6	10.1	4	-		3x COP rows 167: NADIR: Horizontal Bin (57:240;0:1047), Tint = 16000 ms,20 bit,Rhythm = 17964 ms, Binning=7		
208	2018 NOV 20 12:39:09	2018 NOV 20 13:08:47	2018 NOV 20 13:38:25	3556.1	-82.7	-57.4	82.8	-48.9	37.0	48.8	152.2	22.1	1	-	-	-		
208	2018 NOV 20 13:38:25	2018 NOV 20 14:07:43	2018 NOV 20 14:37:01	3516.1	82.8	107.6	-111.5	48.8	-36.0	-48.8	27.9	10.1	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
209	2018 NOV 20 14:37:01	2018 NOV 20 15:06:38	2018 NOV 20 15:36:16	3554.8	-111.5	-86.3	54.0	-48.8	37.2	48.7	152.0	22.1	4	-	-	-		
209	2018 NOV 20 15:36:16	2018 NOV 20 16:05:34	2018 NOV 20 16:34:52	3516.0	54.0	78.7	-140.3	48.7	-36.1	-48.6	28.1	10.1	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:NILI FOSSAE; 	
210	2018 NOV 20 16:34:52	2018 NOV 20 17:04:30	2018 NOV 20 17:34:07	3555.6	-140.3	-115.2	25.1	-48.6	37.3	48.5	151.8	22.1	4	-	-	-		
210	2018 NOV 20 17:34:07	2018 NOV 20 18:03:26	2018 NOV 20 18:32:45	3517.3	25.1	49.9	-169.2	48.5	-36.3	-48.5	28.3	10.1	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
211	2018 NOV 20 18:32:45	2018 NOV 20 19:02:24	2018 NOV 20 19:32:03	3557.9	-169.2	-144.0	-3.8	-48.5	37.5	48.3	151.6	22.1	1	-	-	-		
211	2018 NOV 20 19:32:03	2018 NOV 20 20:01:22	2018 NOV 20 20:30:41	3518.3	-3.8	21.0	161.9	48.3	-36.5	-48.3	28.5	10.1	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7		
212	2018 NOV 20 20:30:41	2018 NOV 20 21:00:20	2018 NOV 20 21:29:59	3558.3	161.9	-172.9	-32.7	-48.3	37.7	48.2	151.4	22.1	1	-	-	-		
212	2018 NOV 20 21:29:59	2018 NOV 20 21:59:19	2018 NOV 20 22:28:38	3519.2	-32.7	-7.9	133.0	48.2	-36.6	-48.1	28.7	10.0	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
213	2018 NOV 20 22:28:38	2018 NOV 20 22:58:17	2018 NOV 20 23:27:55	3556.7	133.0	158.2	-61.5	-48.1	37.8	48.0	151.1	22.1	4	-	-	-		
213	2018 NOV 20 23:27:55	2018 NOV 20 23:57:15	2018 NOV 21 00:26:35	3519.6	-61.5	-36.8	104.1	48.0	-36.8	-48.0	29.0	10.0	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
214	2018 NOV 21 00:26:35	2018 NOV 21 00:56:12	2018 NOV 21 01:25:49	3554.4	104.1	129.3	-90.3	-48.0	38.0	47.9	150.9	22.1	3	-	-	-		
214	2018 NOV 21 01:25:49	2018 NOV 21 01:55:08	2018 NOV 21 02:24:28	3518.6	-90.3	-65.7	75.3	47.9	-36.9	-47.9	29.2	10.0	3	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
215	2018 NOV 21 02:24:28	2018 NOV 21 02:54:04	2018 NOV 21 03:23:41	3553.4	75.3	100.4	-119.2	-47.9	38.1	47.8	150.6	22.0	4	-	-	-		
215	2018 NOV 21 03:23:41	2018 NOV 21 03:52:59	2018 NOV 21 04:22:18	3516.6	-119.2	-94.6	46.5	47.8	-37.1	-47.7	29.4	10.0	4	-		3x COP rows 165: NADIR: Horizontal Bin (57:240;0:1047), Tint = 13000 ms,20 bit,Rhythm = 14964 ms, Binning=7		
216	2018 NOV 21 04:22:18	2018 NOV 21 04:51:55	2018 NOV 21 05:21:33	3555.0	46.5	71.5	-148.0	-47.7	38.3	47.6	150.4	22.0	1	-	-	-		
216	2018 NOV 21 05:21:33	2018 NOV 21 05:50:52	2018 NOV 21 06:20:10	3517.6	-148.0	-123.5	17.6	47.6	-37.2	-47.5	29.6	10.0	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
217	2018 NOV 21 06:20:10	2018 NOV 21 06:49:49	2018 NOV 21 07:19:27	3556.9	17.6	42.7	-176.9	-47.5	38.5	47.4	150.3	22.0	4	-	-	-		
217	2018 NOV 21 07:19:27	2018 NOV 21 07:48:47	2018 NOV 21 08:18:07	3519.6	-176.9	-152.3	-11.3	47.4	-37.4	-47.3	29.8	10.0	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
218	2018 NOV 21 08:18:07	2018 NOV 21 08:47:45	2018 NOV 21 09:17:24	3557.2	-11.3	13.8	154.2	-47.3	38.6	47.2	150.1	22.0	1	-	-	-		
218	2018 NOV 21 09:17:24	2018 NOV 21 09:46:44	2018 NOV 21 10:16:04	3519.6	154.2	178.8	-40.2	47.2	-37.6	-47.2	30.1	10.0	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
219	2018 NOV 21 10:16:04	2018 NOV 21 10:45:42	2018 NOV 21 11:15:21	3557.5	-40.2	-15.1	125.3	-47.2	38.8	47.1	149.8	22.0	1	-	-	-		
219	2018 NOV 21 11:15:21	2018 NOV 21 11:44:40	2018 NOV 21 12:13:59	3517.7	125.3	149.9	-69.0	47.1	-37.8	-47.0	30.3	9.9	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
220	2018 NOV 21 12:13:59	2018 NOV 21 12:43:38	2018 NOV 21 13:13:16	3557.6	-69.0	-44.1	96.5	-47.0	38.9	46.9	149.6	22.0	4	-	-	-		
220	2018 NOV 21 13:13:16	2018 NOV 21 13:42:34	2018 NOV 21 14:11:52	3515.6	96.5	120.9	-97.8	46.9	-37.9	-46.9	30.5	9.9	4	-		3x COP rows -1: UVIS off		
221	2018 NOV 21 14:11:52	2018 NOV 21 14:41:30	2018 NOV 21 15:11:09	3556.8	-97.8	-73.0	67.7	-46.9	39.1	46.8	149.3	21.9	3	-	-	-		
221	2018 NOV 21 15:11:09	2018 NOV 21 15:40:26	2018 NOV 21 16:09:43	3514.8	67.7	92.1	-126.7	46.8	-38.1	-46.7	30.8	9.9	3	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
222	2018 NOV 21 16:09:43	2018 NOV 21 16:39:21	2018 NOV 21 17:08:59	3556.0	-126.7	-101.8	38.8	-46.7	39.2	46.6	149.1	21.9	4	-	-	-		
222	2018 NOV 21 17:08:59	2018 NOV 21 17:38:17	2018 NOV 21 18:07:35	3516.0	38.8	63.2	-155.5	46.6	-38.3	-46.6	31.0	9.9	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
223	2018 NOV 21 18:07:35	2018 NOV 21 18:37:14	2018 NOV 21 19:06:53	3558.0	-155.5	-130.7	9.9	-46.6	39.4	46.4	148.9	21.9	1	-	-	-		
223	2018 NOV 21 19:06:53	2018 NOV 21 19:36:12	2018 NOV 21 20:05:31	3517.3	9.9	34.4	175.6	46.4	-38.5	-46.3	31.1	9.9	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7		
224	2018 NOV 21 20:05:31	2018 NOV 21 20:35:10	2018 NOV 21 21:04:50	3559.5	175.6	-159.5	-19.0	-46.3	39.6	46.2	148.7	21.9	4	-	-	-		
224	2018 NOV 21 21:04:50	2018 NOV 21 21:34:09	2018 NOV 21 22:03:28	3518.2	-19.0	5.5	146.7	46.2	-38.6	-46.1	31.3	9.9	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:MERIDIANI SULPHATES; 	
225	2018 NOV 21 22:03:28	2018 NOV 21 22:33:08	2018 NOV 21 23:02:47	3558.8	146.7	171.6	-47.8	-46.1	39.8	46.1	148.5	21.9	1	-	-	-		
225	2018 NOV 21 23:02:47	2018 NOV 21 23:32:07	2018 NOV 22 00:01:26	3518.9	-47.8	-23.4	117.8	46.1	-38.8	-46.0	31.6	9.9	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
226	2018 NOV 22 00:01:26	2018 NOV 22 00:31:04	2018 NOV 22 01:00:43	3556.6	117.8	142.7	-76.7	-46.0	40.0	45.9	148.3	21.9	4	-	-	-		
226	2018 NOV 22 01:00:43	2018 NOV 22 01:30:02	2018 NOV 22 01:59:21	3518.5	-76.7	-52.4	89.0	45.9	-39.0	-45.8	31.8	9.8	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
227	2018 NOV 22 01:59:21	2018 NOV 22 02:28:59	2018 NOV 22 02:58:36	3554.8	89.0	113.7	-105.5	-45.8	40.1	45.8	148.0	21.9	3	-	-	-		
227	2018 NOV 22 02:58:36	2018 NOV 22 03:27:54	2018 NOV 22 03:57:13	3516.7	-105.5	-81.3	60.2	45.8	-39.1	-45.7	32.1	9.8	3	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7		
228	2018 NOV 22 03:57:13	2018 NOV 22 04:26:50	2018 NOV 22 04:56:28	3555.4	60.2	84.9	-134.3	-45.7	40.3	45.6	147.8	21.9	4	-	-	-		
228	2018 NOV 22 04:56:28	2018 NOV 22 05:25:46	2018 NOV 22 05:55:04	3516.1	-134.3	-110.1	31.3	45.6	-39.3	-45.5	32.3	9.8	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
229	2018 NOV 22 05:55:04	2018 NOV 22 06:24:43	2018 NOV 22 06:54:21	3557.2	31.3	56.0	-163.2	-45.5	40.5	45.4	147.6	21.8	1	-	-	-		
229	2018 NOV 22 06:54:21	2018 NOV 22 07:23:41	2018 NOV 22 07:53:00	3518.7	-163.2	-138.9	2.4	45.4	-39.5	-45.3	32.4	9.8	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
230	2018 NOV 22 07:53:00	2018 NOV 22 08:22:39	2018 NOV 22 08:52:18	3557.7	2.4	27.2	167.9	-45.3	40.7	45.2	147.5	21.8	1	-	-	-		
230	2018 NOV 22 08:52:18	2018 NOV 22 09:21:38	2018 NOV 22 09:50:57	3519.6	167.9	-167.8	-26.5	45.2	-39.7	-45.1	32.7	9.8	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
231	2018 NOV 22 09:50:57	2018 NOV 22 10:20:36	2018 NOV 22 10:50:15	3557.9	-26.5	-1.7	139.0	-45.1	40.8	45.0	147.2	21.8	4	-	-	-		
231	2018 NOV 22 10:50:15	2018 NOV 22 11:19:34	2018 NOV 22 11:48:54	3518.3	139.0	163.3	-55.3	45.0	-39.9	-44.9	32.9	9.8	4	-		3x COP rows 167: NADIR: Horizontal Bin (57:240;0:1047), Tint = 16000 ms,20 bit,Rhythm = 17964 ms, Binning=7		
232	2018 NOV 22 11:48:54	2018 NOV 22 12:18:33	2018 NOV 22 12:48:12	3558.4	-55.3	-30.6	110.1	-44.9	41.0	44.8	147.0	21.8	1	-	-	-		
232	2018 NOV 22 12:48:12	2018 NOV 22 13:17:30	2018 NOV 22 13:46:48	3515.9	110.1	134.4	-84.2	44.8	-40.1	-44.8	33.1	9.8	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	ingressMatch:EAST THAUMASIA; ingressMatch:EAST THAUMASIA; 	
233	2018 NOV 22 13:46:48	2018 NOV 22 14:16:27	2018 NOV 22 14:46:06	3558.2	-84.2	-59.5	81.3	-44.8	41.2	44.7	146.7	21.8	4	-	-	-		
233	2018 NOV 22 14:46:06	2018 NOV 22 15:15:23	2018 NOV 22 15:44:40	3514.3	81.3	105.5	-113.0	44.7	-40.2	-44.6	33.3	9.7	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
234	2018 NOV 22 15:44:40	2018 NOV 22 16:14:19	2018 NOV 22 16:43:57	3556.8	-113.0	-88.4	52.5	-44.6	41.4	44.6	146.5	21.8	4	-	-	-		
234	2018 NOV 22 16:43:57	2018 NOV 22 17:13:15	2018 NOV 22 17:42:32	3514.7	52.5	76.6	-141.8	44.6	-40.4	-44.5	33.6	9.7	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
235	2018 NOV 22 17:42:32	2018 NOV 22 18:12:11	2018 NOV 22 18:41:50	3558.1	-141.8	-117.2	23.6	-44.5	41.5	44.3	146.4	21.8	1	-	-	-		
235	2018 NOV 22 18:41:50	2018 NOV 22 19:11:08	2018 NOV 22 19:40:26	3515.9	23.6	47.8	-170.7	44.3	-40.7	-44.2	33.7	9.7	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7		
236	2018 NOV 22 19:40:26	2018 NOV 22 20:10:06	2018 NOV 22 20:39:46	3560.4	-170.7	-146.1	-5.3	-44.2	41.7	44.1	146.2	21.8	1	-	-	-		
236	2018 NOV 22 20:39:46	2018 NOV 22 21:09:05	2018 NOV 22 21:38:23	3516.8	-5.3	19.0	160.4	44.1	-40.8	-44.0	33.9	9.7	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
237	2018 NOV 22 21:38:23	2018 NOV 22 22:08:03	2018 NOV 22 22:37:44	3560.5	160.4	-174.9	-34.2	-44.0	42.0	43.9	146.0	21.7	4	-	-	-		
237	2018 NOV 22 22:37:44	2018 NOV 22 23:07:02	2018 NOV 22 23:36:21	3517.5	-34.2	-9.9	131.5	43.9	-41.0	-43.8	34.1	9.7	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
238	2018 NOV 22 23:36:21	2018 NOV 23 00:06:00	2018 NOV 23 00:35:40	3558.7	131.5	156.2	-63.0	-43.8	42.2	43.7	145.7	21.7	3	-	-	-		
238	2018 NOV 23 00:35:40	2018 NOV 23 01:04:59	2018 NOV 23 01:34:18	3517.8	-63.0	-38.8	102.7	43.7	-41.2	-43.7	34.4	9.7	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
239	2018 NOV 23 01:34:18	2018 NOV 23 02:03:56	2018 NOV 23 02:33:34	3556.4	102.7	127.3	-91.8	-43.7	42.3	43.6	145.5	21.7	4	-	-	-		
239	2018 NOV 23 02:33:34	2018 NOV 23 03:02:52	2018 NOV 23 03:32:10	3516.5	-91.8	-67.8	73.8	43.6	-41.4	-43.5	34.6	9.7	4	-		3x COP rows 165: NADIR: Horizontal Bin (57:240;0:1047), Tint = 13000 ms,20 bit,Rhythm = 14964 ms, Binning=7		
240	2018 NOV 23 03:32:10	2018 NOV 23 04:01:48	2018 NOV 23 04:31:26	3555.8	73.8	98.4	-120.7	-43.5	42.5	43.4	145.3	21.7	1	-	-	-		
240	2018 NOV 23 04:31:26	2018 NOV 23 05:00:44	2018 NOV 23 05:30:01	3514.9	-120.7	-96.6	45.0	43.4	-41.6	-43.3	34.8	9.7	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
241	2018 NOV 23 05:30:01	2018 NOV 23 05:59:40	2018 NOV 23 06:29:19	3557.6	45.0	69.6	-149.5	-43.3	42.7	43.2	145.1	21.7	4	-	-	-		
