Obs Index	Obs Type Index	Orbit No	Obs Type	IR Status	UVIS Status	TC Start Time	UVIS Start Time	UVIS End Time	IR Precooling Time	IR Start Time	 IR Transition Time	IR End Time	New TC Start Time	New UVIS Start Time	New UVIS End Time	New IR Precooling Time	New IR Start Time	New IR End Time	IR Duration	UVIS Duration	New IR duration	New UVIS Duration	TC20 FIXED	TC20 SCI1	TC20 SCI2	SCI1 description	SCI2 description	
67	27	27	Dayside_Nadir	OFF	UVIS_3	2018 JUL 16 20:57:09	2018 JUL 16 20:57:19	2018 JUL 16 22:00:17	-	-	-	-	Same	Same	2018 JUL 16 21:55:48	-	-	-	-	3778.0	-	3509.0	-	-	-	-	-	
68	56	28	Ingress	SO_O	UVIS_O	2018 JUL 16 21:55:53	2018 JUL 16 22:06:03	2018 JUL 16 22:13:48	2018 JUL 16 21:56:03	2018 JUL 16 22:06:03	2018 JUL 16 22:12:05	2018 JUL 16 22:13:48	Same	Same	Same	Same	Same	Same	465.0	465.0	465.0	465.0	83	107	107	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	-	
69	57	28	Egress	SO_O	UVIS_O	2018 JUL 16 22:30:27	2018 JUL 16 22:40:37	2018 JUL 16 22:47:54	2018 JUL 16 22:30:37	2018 JUL 16 22:40:37	2018 JUL 16 22:42:17	2018 JUL 16 22:47:54	Same	Same	Same	Same	Same	Same	437.0	437.0	437.0	437.0	14	1177	1177	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
70	28	28	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 16 22:55:01	2018 JUL 16 22:55:11	2018 JUL 16 23:58:07	2018 JUL 16 22:55:11	2018 JUL 16 23:05:11	-	2018 JUL 16 23:45:11	Same	Same	2018 JUL 16 23:53:32	2018 JUL 16 22:59:10	2018 JUL 16 23:09:10	2018 JUL 16 23:44:08	2400.0	3776.0	2098.0	3501.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
71	58	29	Ingress	SO_O	UVIS_O	2018 JUL 16 23:53:37	2018 JUL 17 00:03:47	2018 JUL 17 00:11:30	2018 JUL 16 23:53:47	2018 JUL 17 00:03:47	2018 JUL 17 00:09:48	2018 JUL 17 00:11:30	Same	Same	Same	Same	Same	Same	463.0	463.0	463.0	463.0	14	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
72	59	29	Egress	SO_O	UVIS_O	2018 JUL 17 00:28:22	2018 JUL 17 00:38:32	2018 JUL 17 00:45:45	2018 JUL 17 00:28:32	2018 JUL 17 00:38:32	2018 JUL 17 00:40:11	2018 JUL 17 00:45:45	Same	Same	Same	Same	Same	Same	433.0	433.0	433.0	433.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
73	29	29	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 17 00:52:51	2018 JUL 17 00:53:01	2018 JUL 17 01:55:57	2018 JUL 17 00:53:01	2018 JUL 17 01:03:01	-	2018 JUL 17 01:43:01	Same	Same	Same	2018 JUL 17 00:56:57	2018 JUL 17 01:06:57	2018 JUL 17 01:42:01	2400.0	3776.0	2104.0	3776.0	1	140	140	Diffraction order stepping (fullscan): 30 orders from 110 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
74	30	30	Dayside_Nadir	OFF	UVIS_1	2018 JUL 17 02:50:43	2018 JUL 17 02:50:53	2018 JUL 17 03:53:49	-	-	-	-	Same	Same	Same	-	-	-	-	3776.0	-	3776.0	-	-	-	-	-	
75	30	30	Dayside_Nadir	OFF	UVIS_2	2018 JUL 17 02:50:43	2018 JUL 17 02:50:53	2018 JUL 17 03:53:49	-	-	-	-	Same	Same	Same	-	-	-	-	3776.0	-	3776.0	-	-	-	-	-	
76	30	30	Dayside_Nadir	OFF	UVIS_3	2018 JUL 17 02:50:43	2018 JUL 17 02:50:53	2018 JUL 17 03:53:49	-	-	-	-	Same	Same	Same	-	-	-	-	3776.0	-	3776.0	-	-	-	-	-	
77	31	31	Dayside_Nadir	LNO_L	UVIS_L	2018 JUL 17 04:38:37	2018 JUL 17 04:38:47	2018 JUL 17 05:51:45	2018 JUL 17 04:38:47	2018 JUL 17 04:48:47	-	2018 JUL 17 05:51:45	Same	Same	2018 JUL 17 05:47:08	Same	Same	2018 JUL 17 05:47:08	3778.0	4378.0	3501.0	4101.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
78	64	32	Ingress	SO_O	UVIS_O	2018 JUL 17 05:47:13	2018 JUL 17 05:57:23	2018 JUL 17 06:04:52	2018 JUL 17 05:47:23	2018 JUL 17 05:57:23	2018 JUL 17 06:03:13	2018 JUL 17 06:04:52	Same	Same	Same	Same	Same	Same	449.0	449.0	449.0	449.0	14	1176	1176	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
79	65	32	Egress	SO_O	UVIS_O	2018 JUL 17 06:22:25	2018 JUL 17 06:32:35	2018 JUL 17 06:39:37	2018 JUL 17 06:22:35	2018 JUL 17 06:32:35	2018 JUL 17 06:34:12	2018 JUL 17 06:39:37	Same	Same	Same	Same	Same	Same	422.0	422.0	422.0	422.0	14	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
80	32	32	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 17 06:46:33	2018 JUL 17 06:46:43	2018 JUL 17 07:49:39	2018 JUL 17 06:46:43	2018 JUL 17 06:56:43	-	2018 JUL 17 07:36:43	Same	Same	Same	2018 JUL 17 06:50:27	2018 JUL 17 07:00:27	2018 JUL 17 07:35:56	2400.0	3776.0	2129.0	3776.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
81	33	33	Dayside_Nadir	OFF	UVIS_1	2018 JUL 17 08:44:29	2018 JUL 17 08:44:39	2018 JUL 17 09:47:33	-	-	-	-	Same	Same	2018 JUL 17 09:42:45	-	-	-	-	3774.0	-	3486.0	-	-	-	-	-	
82	33	33	Dayside_Nadir	OFF	UVIS_2	2018 JUL 17 08:44:29	2018 JUL 17 08:44:39	2018 JUL 17 09:47:33	-	-	-	-	Same	Same	2018 JUL 17 09:42:45	-	-	-	-	3774.0	-	3486.0	-	-	-	-	-	
83	33	33	Dayside_Nadir	OFF	UVIS_3	2018 JUL 17 08:44:29	2018 JUL 17 08:44:39	2018 JUL 17 09:47:33	-	-	-	-	Same	Same	2018 JUL 17 09:42:45	-	-	-	-	3774.0	-	3486.0	-	-	-	-	-	
84	68	34	Ingress	SO_O	UVIS_O	2018 JUL 17 09:42:50	2018 JUL 17 09:53:00	2018 JUL 17 10:00:24	2018 JUL 17 09:43:00	2018 JUL 17 09:53:00	2018 JUL 17 09:58:46	2018 JUL 17 10:00:24	Same	Same	Same	Same	Same	Same	444.0	444.0	444.0	444.0	14	1446	1446	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
85	69	34	Egress	SO_O	UVIS_O	2018 JUL 17 10:18:25	2018 JUL 17 10:28:35	2018 JUL 17 10:35:31	2018 JUL 17 10:18:35	2018 JUL 17 10:28:35	2018 JUL 17 10:30:11	2018 JUL 17 10:35:31	Same	Same	Same	Same	Same	Same	416.0	416.0	416.0	416.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
86	34	34	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 17 10:42:21	2018 JUL 17 10:42:31	2018 JUL 17 11:45:23	2018 JUL 17 10:42:31	2018 JUL 17 10:52:31	-	2018 JUL 17 11:32:31	Same	Same	2018 JUL 17 11:40:33	2018 JUL 17 10:46:07	2018 JUL 17 10:56:07	2018 JUL 17 11:31:47	2400.0	3772.0	2140.0	3482.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
87	70	35	Ingress	SO_O	UVIS_O	2018 JUL 17 11:40:38	2018 JUL 17 11:50:48	2018 JUL 17 11:58:09	2018 JUL 17 11:40:48	2018 JUL 17 11:50:48	2018 JUL 17 11:56:31	2018 JUL 17 11:58:09	Same	Same	Same	Same	Same	Same	441.0	441.0	441.0	441.0	14	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
88	71	35	Egress	SO_O	UVIS_O	2018 JUL 17 12:16:22	2018 JUL 17 12:26:32	2018 JUL 17 12:33:25	2018 JUL 17 12:16:32	2018 JUL 17 12:26:32	2018 JUL 17 12:28:06	2018 JUL 17 12:33:25	Same	Same	Same	Same	Same	Same	413.0	413.0	413.0	413.0	14	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
89	35	35	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 17 12:40:09	2018 JUL 17 12:40:19	2018 JUL 17 13:43:13	2018 JUL 17 12:40:19	2018 JUL 17 12:50:19	-	2018 JUL 17 13:30:19	Same	Same	Same	2018 JUL 17 12:43:53	2018 JUL 17 12:53:53	2018 JUL 17 13:29:39	2400.0	3774.0	2146.0	3774.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
90	36	36	Dayside_Nadir	OFF	UVIS_1	2018 JUL 17 14:38:01	2018 JUL 17 14:38:11	2018 JUL 17 15:41:05	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
91	36	36	Dayside_Nadir	OFF	UVIS_2	2018 JUL 17 14:38:01	2018 JUL 17 14:38:11	2018 JUL 17 15:41:05	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
92	36	36	Dayside_Nadir	OFF	UVIS_3	2018 JUL 17 14:38:01	2018 JUL 17 14:38:11	2018 JUL 17 15:41:05	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
93	37	37	Dayside_Nadir	LNO_L	UVIS_L	2018 JUL 17 16:25:55	2018 JUL 17 16:26:05	2018 JUL 17 17:39:01	2018 JUL 17 16:26:05	2018 JUL 17 16:36:05	-	2018 JUL 17 17:39:01	Same	Same	2018 JUL 17 17:34:03	Same	Same	2018 JUL 17 17:34:03	3776.0	4376.0	3478.0	4078.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
94	76	38	Ingress	SO_O	UVIS_O	2018 JUL 17 17:34:08	2018 JUL 17 17:44:18	2018 JUL 17 17:51:29	2018 JUL 17 17:34:18	2018 JUL 17 17:44:18	2018 JUL 17 17:49:53	2018 JUL 17 17:51:29	Same	Same	Same	Same	Same	Same	431.0	431.0	431.0	431.0	14	1410	1410	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
95	77	38	Egress	SO_O	UVIS_O	2018 JUL 17 18:10:19	2018 JUL 17 18:20:29	2018 JUL 17 18:27:12	2018 JUL 17 18:10:29	2018 JUL 17 18:20:29	2018 JUL 17 18:22:02	2018 JUL 17 18:27:12	Same	Same	Same	Same	Same	Same	403.0	403.0	403.0	403.0	14	1176	1176	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
96	38	38	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 17 18:33:49	2018 JUL 17 18:33:59	2018 JUL 17 19:36:57	2018 JUL 17 18:33:59	2018 JUL 17 18:43:59	-	2018 JUL 17 19:23:59	Same	Same	Same	2018 JUL 17 18:37:25	2018 JUL 17 18:47:25	2018 JUL 17 19:23:31	2400.0	3778.0	2166.0	3778.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
97	39	39	Dayside_Nadir	OFF	UVIS_1	2018 JUL 17 20:31:43	2018 JUL 17 20:31:53	2018 JUL 17 21:34:51	-	-	-	-	Same	Same	2018 JUL 17 21:29:48	-	-	-	-	3778.0	-	3475.0	-	-	-	-	-	
98	39	39	Dayside_Nadir	OFF	UVIS_2	2018 JUL 17 20:31:43	2018 JUL 17 20:31:53	2018 JUL 17 21:34:51	-	-	-	-	Same	Same	2018 JUL 17 21:29:48	-	-	-	-	3778.0	-	3475.0	-	-	-	-	-	
99	39	39	Dayside_Nadir	OFF	UVIS_3	2018 JUL 17 20:31:43	2018 JUL 17 20:31:53	2018 JUL 17 21:34:51	-	-	-	-	Same	Same	2018 JUL 17 21:29:48	-	-	-	-	3778.0	-	3475.0	-	-	-	-	-	
100	80	40	Ingress	SO_O	UVIS_O	2018 JUL 17 21:29:53	2018 JUL 17 21:40:03	2018 JUL 17 21:47:07	2018 JUL 17 21:30:03	2018 JUL 17 21:40:03	2018 JUL 17 21:45:33	2018 JUL 17 21:47:07	Same	Same	Same	Same	Same	Same	424.0	424.0	424.0	424.0	14	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
101	81	40	Egress	SO_O	UVIS_O	2018 JUL 17 22:06:23	2018 JUL 17 22:16:33	2018 JUL 17 22:23:11	2018 JUL 17 22:06:33	2018 JUL 17 22:16:33	2018 JUL 17 22:18:04	2018 JUL 17 22:23:11	Same	Same	Same	Same	Same	Same	398.0	398.0	398.0	398.0	14	1427	1427	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
102	40	40	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 17 22:29:37	2018 JUL 17 22:29:47	2018 JUL 17 23:32:43	2018 JUL 17 22:29:47	2018 JUL 17 22:39:47	-	2018 JUL 17 23:19:47	Same	Same	Same	2018 JUL 17 22:33:06	2018 JUL 17 22:43:06	2018 JUL 17 23:19:24	2400.0	3776.0	2178.0	3776.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
103	41	41	Dayside_Nadir	OFF	UVIS_1	2018 JUL 18 00:27:27	2018 JUL 18 00:27:37	2018 JUL 18 01:30:31	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
104	41	41	Dayside_Nadir	OFF	UVIS_2	2018 JUL 18 00:27:27	2018 JUL 18 00:27:37	2018 JUL 18 01:30:31	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
105	41	41	Dayside_Nadir	OFF	UVIS_3	2018 JUL 18 00:27:27	2018 JUL 18 00:27:37	2018 JUL 18 01:30:31	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
106	42	42	Dayside_Nadir	LNO_L	UVIS_L	2018 JUL 18 02:15:17	2018 JUL 18 02:15:27	2018 JUL 18 03:28:23	2018 JUL 18 02:15:27	2018 JUL 18 02:25:27	-	2018 JUL 18 03:28:23	Same	Same	2018 JUL 18 03:23:13	Same	Same	2018 JUL 18 03:23:13	3776.0	4376.0	3466.0	4066.0	1	1860	1860	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
107	86	43	Ingress	SO_O	UVIS_O	2018 JUL 18 03:23:18	2018 JUL 18 03:33:28	2018 JUL 18 03:40:24	2018 JUL 18 03:23:28	2018 JUL 18 03:33:28	2018 JUL 18 03:38:52	2018 JUL 18 03:40:24	Same	Same	Same	Same	Same	Same	416.0	416.0	416.0	416.0	14	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
108	87	43	Egress	SO_O	UVIS_O	2018 JUL 18 04:00:11	2018 JUL 18 04:10:21	2018 JUL 18 04:16:50	2018 JUL 18 04:00:21	2018 JUL 18 04:10:21	2018 JUL 18 04:11:50	2018 JUL 18 04:16:50	Same	Same	Same	Same	Same	Same	389.0	389.0	389.0	389.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
109	43	43	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 18 04:23:11	2018 JUL 18 04:23:21	2018 JUL 18 05:26:17	2018 JUL 18 04:23:21	2018 JUL 18 04:33:21	-	2018 JUL 18 05:13:21	Same	Same	2018 JUL 18 05:21:07	2018 JUL 18 04:26:32	2018 JUL 18 04:36:32	2018 JUL 18 05:13:07	2400.0	3776.0	2195.0	3466.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
110	88	44	Ingress	SO_O	UVIS_O	2018 JUL 18 05:21:12	2018 JUL 18 05:31:22	2018 JUL 18 05:38:14	2018 JUL 18 05:21:22	2018 JUL 18 05:31:22	2018 JUL 18 05:36:43	2018 JUL 18 05:38:14	Same	Same	Same	Same	Same	Same	412.0	412.0	412.0	412.0	14	1176	1176	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
111	89	44	Egress	SO_O	UVIS_O	2018 JUL 18 05:58:12	2018 JUL 18 06:08:22	2018 JUL 18 06:14:49	2018 JUL 18 05:58:22	2018 JUL 18 06:08:22	2018 JUL 18 06:09:51	2018 JUL 18 06:14:49	Same	Same	Same	Same	Same	Same	387.0	387.0	387.0	387.0	14	293	293	Diffraction order stepping (fullscan): 115 orders from 110 to 800 in steps of 1 (6 order(s) per 1 second(s))	-	
112	44	44	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 18 06:21:07	2018 JUL 18 06:21:17	2018 JUL 18 07:24:13	2018 JUL 18 06:21:17	2018 JUL 18 06:31:17	-	2018 JUL 18 07:11:17	Same	Same	Same	2018 JUL 18 06:24:25	2018 JUL 18 06:34:25	2018 JUL 18 07:11:06	2400.0	3776.0	2201.0	3776.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
113	45	45	Dayside_Nadir	OFF	UVIS_1	2018 JUL 18 08:19:01	2018 JUL 18 08:19:11	2018 JUL 18 09:22:05	-	-	-	-	Same	Same	2018 JUL 18 09:16:46	-	-	-	-	3774.0	-	3455.0	-	-	-	-	-	
114	45	45	Dayside_Nadir	OFF	UVIS_2	2018 JUL 18 08:19:01	2018 JUL 18 08:19:11	2018 JUL 18 09:22:05	-	-	-	-	Same	Same	2018 JUL 18 09:16:46	-	-	-	-	3774.0	-	3455.0	-	-	-	-	-	
115	45	45	Dayside_Nadir	OFF	UVIS_3	2018 JUL 18 08:19:01	2018 JUL 18 08:19:11	2018 JUL 18 09:22:05	-	-	-	-	Same	Same	2018 JUL 18 09:16:46	-	-	-	-	3774.0	-	3455.0	-	-	-	-	-	
116	92	46	Ingress	SO_O	UVIS_O	2018 JUL 18 09:16:51	2018 JUL 18 09:27:01	2018 JUL 18 09:33:49	2018 JUL 18 09:17:01	2018 JUL 18 09:27:01	2018 JUL 18 09:32:19	2018 JUL 18 09:33:49	Same	Same	Same	Same	Same	Same	408.0	408.0	408.0	408.0	14	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
117	93	46	Egress	SO_O	UVIS_O	2018 JUL 18 09:54:11	2018 JUL 18 10:04:21	2018 JUL 18 10:10:42	2018 JUL 18 09:54:21	2018 JUL 18 10:04:21	2018 JUL 18 10:05:48	2018 JUL 18 10:10:42	Same	Same	Same	Same	Same	Same	381.0	381.0	381.0	381.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
118	46	46	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 18 10:16:55	2018 JUL 18 10:17:05	2018 JUL 18 11:19:57	2018 JUL 18 10:17:05	2018 JUL 18 10:27:05	-	2018 JUL 18 11:07:05	Same	Same	Same	2018 JUL 18 10:20:06	2018 JUL 18 10:30:06	2018 JUL 18 11:06:57	2400.0	3772.0	2211.0	3772.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
119	47	47	Dayside_Nadir	OFF	UVIS_1	2018 JUL 18 12:14:45	2018 JUL 18 12:14:55	2018 JUL 18 13:17:47	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
120	47	47	Dayside_Nadir	OFF	UVIS_2	2018 JUL 18 12:14:45	2018 JUL 18 12:14:55	2018 JUL 18 13:17:47	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
121	47	47	Dayside_Nadir	OFF	UVIS_3	2018 JUL 18 12:14:45	2018 JUL 18 12:14:55	2018 JUL 18 13:17:47	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
122	48	48	Dayside_Nadir	LNO_L	UVIS_L	2018 JUL 18 14:02:35	2018 JUL 18 14:02:45	2018 JUL 18 15:15:37	2018 JUL 18 14:02:45	2018 JUL 18 14:12:45	-	2018 JUL 18 15:15:37	Same	Same	2018 JUL 18 15:10:12	Same	Same	2018 JUL 18 15:10:12	3772.0	4372.0	3447.0	4047.0	1	140	140	Diffraction order stepping (fullscan): 30 orders from 110 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
123	98	49	Ingress	SO_O	UVIS_O	2018 JUL 18 15:10:17	2018 JUL 18 15:20:27	2018 JUL 18 15:27:08	2018 JUL 18 15:10:27	2018 JUL 18 15:20:27	2018 JUL 18 15:25:39	2018 JUL 18 15:27:08	Same	Same	Same	Same	Same	Same	401.0	401.0	401.0	401.0	14	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
124	99	49	Egress	SO_O	UVIS_O	2018 JUL 18 15:47:57	2018 JUL 18 15:58:07	2018 JUL 18 16:04:22	2018 JUL 18 15:48:07	2018 JUL 18 15:58:07	2018 JUL 18 15:59:33	2018 JUL 18 16:04:22	Same	Same	Same	Same	Same	Same	375.0	375.0	375.0	375.0	14	1175	1175	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
125	49	49	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 18 16:10:27	2018 JUL 18 16:10:37	2018 JUL 18 17:13:31	2018 JUL 18 16:10:37	2018 JUL 18 16:20:37	-	2018 JUL 18 17:00:37	Same	Same	2018 JUL 18 17:08:03	2018 JUL 18 16:13:32	2018 JUL 18 16:23:32	2018 JUL 18 17:00:36	2400.0	3774.0	2224.0	3446.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
126	100	50	Ingress	SO_O	UVIS_O	2018 JUL 18 17:08:08	2018 JUL 18 17:18:18	2018 JUL 18 17:24:56	2018 JUL 18 17:08:18	2018 JUL 18 17:18:18	2018 JUL 18 17:23:28	2018 JUL 18 17:24:56	Same	Same	Same	Same	Same	Same	398.0	398.0	398.0	398.0	14	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
127	101	50	Egress	SO_O	UVIS_O	2018 JUL 18 17:45:56	2018 JUL 18 17:56:06	2018 JUL 18 18:02:18	2018 JUL 18 17:46:06	2018 JUL 18 17:56:06	2018 JUL 18 17:57:32	2018 JUL 18 18:02:18	Same	Same	Same	Same	Same	Same	372.0	372.0	372.0	372.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
128	50	50	Dayside_Nadir	LNO_M	UVIS_L	2018 JUL 18 18:08:21	2018 JUL 18 18:08:31	2018 JUL 18 19:11:27	2018 JUL 18 18:08:31	2018 JUL 18 18:18:31	-	2018 JUL 18 18:58:31	Same	Same	Same	2018 JUL 18 18:11:24	2018 JUL 18 18:21:24	2018 JUL 18 18:58:34	2400.0	3776.0	2230.0	3776.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
129	51	51	Dayside_Nadir	OFF	UVIS_1	2018 JUL 18 20:06:15	2018 JUL 18 20:06:25	2018 JUL 18 21:09:23	-	-	-	-	Same	Same	2018 JUL 18 21:03:48	-	-	-	-	3778.0	-	3443.0	-	-	-	-	-	
130	51	51	Dayside_Nadir	OFF	UVIS_2	2018 JUL 18 20:06:15	2018 JUL 18 20:06:25	2018 JUL 18 21:09:23	-	-	-	-	Same	Same	2018 JUL 18 21:03:48	-	-	-	-	3778.0	-	3443.0	-	-	-	-	-	
131	51	51	Dayside_Nadir	OFF	UVIS_3	2018 JUL 18 20:06:15	2018 JUL 18 20:06:25	2018 JUL 18 21:09:23	-	-	-	-	Same	Same	2018 JUL 18 21:03:48	-	-	-	-	3778.0	-	3443.0	-	-	-	-	-	
132	104	52	Ingress	SO_O	UVIS_O	2018 JUL 18 21:03:53	2018 JUL 18 21:14:03	2018 JUL 18 21:20:36	2018 JUL 18 21:04:03	2018 JUL 18 21:14:03	2018 JUL 18 21:19:09	2018 JUL 18 21:20:36	Same	Same	Same	Same	Same	Same	393.0	393.0	393.0	393.0	83	107	107	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	-	
133	105	52	Egress	SO_O	UVIS_O	2018 JUL 18 21:41:57	2018 JUL 18 21:52:07	2018 JUL 18 21:58:15	2018 JUL 18 21:42:07	2018 JUL 18 21:52:07	2018 JUL 18 21:53:32	2018 JUL 18 21:58:15	Same	Same	Same	Same	Same	Same	368.0	368.0	368.0	368.0	14	1177	1177	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
