Orbit Index	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
224	2018 DEC 19 21:23:30	2018 DEC 19 21:52:51	2018 DEC 19 22:22:13	3522.9	-167.2	-28.9	-1.6	-54.8	-29.5	54.9	25.7	13.7	17	-		COP row -1: UVIS off	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
225	2018 DEC 19 22:22:13	2018 DEC 19 22:51:49	2018 DEC 19 23:21:26	3553.0	-1.6	136.2	163.9	54.9	30.6	-55.0	154.4	1.7	3	-	-	-		
225	2018 DEC 19 23:21:26	2018 DEC 19 23:50:47	2018 DEC 20 00:20:08	3522.7	163.9	-57.8	-30.4	-55.0	-29.3	55.1	25.5	13.7	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
226	2018 DEC 20 00:20:08	2018 DEC 20 00:49:44	2018 DEC 20 01:19:20	3551.8	-30.4	107.3	135.1	55.1	30.5	-55.2	154.6	1.7	1	-	-	-		
226	2018 DEC 20 01:19:20	2018 DEC 20 01:48:41	2018 DEC 20 02:18:02	3521.4	135.1	-86.6	-59.3	-55.2	-29.1	55.3	25.3	13.7	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
227	2018 DEC 20 02:18:02	2018 DEC 20 02:47:37	2018 DEC 20 03:17:13	3550.8	-59.3	78.4	106.2	55.3	30.3	-55.3	154.8	1.7	4	-	-	-		
227	2018 DEC 20 03:17:13	2018 DEC 20 03:46:33	2018 DEC 20 04:15:53	3520.2	106.2	-115.5	-88.1	-55.3	-28.9	55.4	25.1	13.7	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
228	2018 DEC 20 04:15:53	2018 DEC 20 04:45:28	2018 DEC 20 05:15:03	3549.8	-88.1	49.6	77.4	55.4	30.1	-55.5	155.0	1.6	1	-	-	-		
228	2018 DEC 20 05:15:03	2018 DEC 20 05:44:24	2018 DEC 20 06:13:44	3521.9	77.4	-144.4	-116.9	-55.5	-28.8	55.5	24.8	13.7	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
229	2018 DEC 20 06:13:44	2018 DEC 20 06:43:20	2018 DEC 20 07:12:55	3550.5	-116.9	20.6	48.7	55.5	30.0	-55.6	155.3	1.6	1	-	-	-		
229	2018 DEC 20 07:12:55	2018 DEC 20 07:42:17	2018 DEC 20 08:11:39	3523.7	48.7	-173.3	-145.7	-55.6	-28.7	55.6	24.6	13.6	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
230	2018 DEC 20 08:11:39	2018 DEC 20 08:41:15	2018 DEC 20 09:10:51	3552.8	-145.7	-8.3	19.9	55.6	29.9	-55.7	155.6	1.6	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
230	2018 DEC 20 09:10:51	2018 DEC 20 09:40:13	2018 DEC 20 10:09:34	3523.0	19.9	157.7	-174.5	-55.7	-28.5	55.7	24.3	13.6	17	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
231	2018 DEC 20 10:09:34	2018 DEC 20 10:39:12	2018 DEC 20 11:08:49	3554.4	-174.5	-37.2	-9.0	55.7	29.7	-55.8	155.8	1.6	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
231	2018 DEC 20 11:08:49	2018 DEC 20 11:38:10	2018 DEC 20 12:07:30	3521.6	-9.0	128.8	156.6	-55.8	-28.4	55.9	24.1	13.6	17	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
232	2018 DEC 20 12:07:30	2018 DEC 20 12:37:07	2018 DEC 20 13:06:44	3553.9	156.6	-66.1	-37.9	55.9	29.5	-56.0	156.0	1.6	1	-	-	-		
232	2018 DEC 20 13:06:44	2018 DEC 20 13:36:05	2018 DEC 20 14:05:25	3520.4	-37.9	99.9	127.8	-56.0	-28.2	56.1	23.9	13.6	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
233	2018 DEC 20 14:05:25	2018 DEC 20 14:35:01	2018 DEC 20 15:04:37	3551.9	127.8	-95.0	-66.8	56.1	29.4	-56.2	156.2	1.6	4	-	-	-		
233	2018 DEC 20 15:04:37	2018 DEC 20 15:33:57	2018 DEC 20 16:03:16	3519.8	-66.8	71.0	98.9	-56.2	-28.1	56.2	23.7	13.6	4	-		3x COP rows 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
234	2018 DEC 20 16:03:16	2018 DEC 20 16:32:52	2018 DEC 20 17:02:27	3550.8	98.9	-123.9	-95.5	56.2	29.2	-56.3	156.4	1.6	1	-	-	-		
234	2018 DEC 20 17:02:27	2018 DEC 20 17:31:47	2018 DEC 20 18:01:07	3520.0	-95.5	42.1	70.1	-56.3	-27.9	56.3	23.4	13.6	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
235	2018 DEC 20 18:01:07	2018 DEC 20 18:30:43	2018 DEC 20 19:00:20	3552.5	70.1	-152.8	-124.3	56.3	29.1	-56.4	156.7	1.5	1	-	-	-		
235	2018 DEC 20 19:00:20	2018 DEC 20 19:29:41	2018 DEC 20 19:59:02	3522.0	-124.3	13.2	41.4	-56.4	-27.8	56.4	23.2	13.6	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
236	2018 DEC 20 19:59:02	2018 DEC 20 20:28:38	2018 DEC 20 20:58:15	3553.0	41.4	178.2	-153.1	56.4	28.9	-56.5	156.9	1.5	4	-	-	-		
236	2018 DEC 20 20:58:15	2018 DEC 20 21:27:37	2018 DEC 20 21:56:58	3523.6	-153.1	-15.8	12.5	-56.5	-27.7	56.5	22.9	13.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
237	2018 DEC 20 21:56:58	2018 DEC 20 22:26:35	2018 DEC 20 22:56:11	3552.2	12.5	149.3	178.0	56.5	28.8	-56.6	157.2	1.5	3	-	-	-		
237	2018 DEC 20 22:56:11	2018 DEC 20 23:25:33	2018 DEC 20 23:54:55	3524.0	178.0	-44.7	-16.3	-56.6	-27.5	56.7	22.7	13.5	3	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
238	2018 DEC 20 23:54:55	2018 DEC 21 00:24:30	2018 DEC 21 00:54:06	3551.1	-16.3	120.4	149.2	56.7	28.7	-56.8	157.4	1.5	4	-	-	-		
238	2018 DEC 21 00:54:06	2018 DEC 21 01:23:27	2018 DEC 21 01:52:49	3523.0	149.2	-73.6	-45.2	-56.8	-27.3	56.9	22.5	13.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
239	2018 DEC 21 01:52:49	2018 DEC 21 02:22:24	2018 DEC 21 02:51:59	3550.2	-45.2	91.5	120.3	56.9	28.6	-56.9	157.6	1.5	1	-	-	-		
239	2018 DEC 21 02:51:59	2018 DEC 21 03:21:20	2018 DEC 21 03:50:40	3521.4	120.3	-102.4	-74.1	-56.9	-27.2	57.0	22.3	13.5	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
240	2018 DEC 21 03:50:40	2018 DEC 21 04:20:15	2018 DEC 21 04:49:49	3549.0	-74.1	62.6	91.5	57.0	28.4	-57.1	157.8	1.5	4	-	-	-		
240	2018 DEC 21 04:49:49	2018 DEC 21 05:19:10	2018 DEC 21 05:48:31	3521.9	91.5	-131.3	-102.8	-57.1	-27.0	57.1	22.0	13.5	4	-		3x COP rows 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
241	2018 DEC 21 05:48:31	2018 DEC 21 06:18:06	2018 DEC 21 06:47:40	3549.2	-102.8	33.7	62.7	57.1	28.3	-57.1	158.1	1.4	1	-	-	-		
241	2018 DEC 21 06:47:40	2018 DEC 21 07:17:02	2018 DEC 21 07:46:24	3523.9	62.7	-160.3	-131.6	-57.1	-26.9	57.2	21.8	13.5	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
242	2018 DEC 21 07:46:24	2018 DEC 21 08:16:00	2018 DEC 21 08:45:35	3551.2	-131.6	4.8	33.9	57.2	28.1	-57.2	158.3	1.4	4	-	-	-		
242	2018 DEC 21 08:45:35	2018 DEC 21 09:14:57	2018 DEC 21 09:44:19	3523.9	33.9	170.8	-160.4	-57.2	-26.8	57.3	21.5	13.4	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
243	2018 DEC 21 09:44:19	2018 DEC 21 10:13:56	2018 DEC 21 10:43:33	3553.1	-160.4	-24.2	5.1	57.3	28.0	-57.4	158.6	1.4	3	-	-	-		
243	2018 DEC 21 10:43:33	2018 DEC 21 11:12:54	2018 DEC 21 11:42:15	3522.7	5.1	141.8	170.7	-57.4	-26.6	57.4	21.3	13.4	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
244	2018 DEC 21 11:42:15	2018 DEC 21 12:11:52	2018 DEC 21 12:41:29	3553.7	170.7	-53.1	-23.8	57.4	27.8	-57.5	158.8	1.4	1	-	-	-		
244	2018 DEC 21 12:41:29	2018 DEC 21 13:10:50	2018 DEC 21 13:40:10	3521.3	-23.8	112.9	141.9	-57.5	-26.5	57.6	21.0	13.4	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
245	2018 DEC 21 13:40:10	2018 DEC 21 14:09:46	2018 DEC 21 14:39:22	3552.1	141.9	-82.0	-52.7	57.6	27.7	-57.7	159.0	1.4	1	-	-	-		
245	2018 DEC 21 14:39:22	2018 DEC 21 15:08:43	2018 DEC 21 15:38:03	3520.4	-52.7	84.1	113.0	-57.7	-26.4	57.7	20.8	13.4	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
246	2018 DEC 21 15:38:03	2018 DEC 21 16:07:38	2018 DEC 21 16:37:13	3549.9	113.0	-110.8	-81.5	57.7	27.6	-57.8	159.2	1.4	4	-	-	-		
246	2018 DEC 21 16:37:13	2018 DEC 21 17:06:33	2018 DEC 21 17:35:53	3520.2	-81.5	55.2	84.2	-57.8	-26.2	57.9	20.6	13.4	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
247	2018 DEC 21 17:35:53	2018 DEC 21 18:05:28	2018 DEC 21 18:35:04	3550.6	84.2	-139.8	-110.2	57.9	27.5	-57.9	159.5	1.3	1	-	-	-		
247	2018 DEC 21 18:35:04	2018 DEC 21 19:04:24	2018 DEC 21 19:33:45	3521.8	-110.2	26.3	55.5	-57.9	-26.1	57.9	20.4	13.4	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
248	2018 DEC 21 19:33:45	2018 DEC 21 20:03:21	2018 DEC 21 20:32:58	3552.3	55.5	-168.7	-139.0	57.9	27.3	-58.0	159.7	1.3	4	-	-	-		
248	2018 DEC 21 20:32:58	2018 DEC 21 21:02:19	2018 DEC 21 21:31:41	3523.6	-139.0	-2.7	26.7	-58.0	-26.0	58.0	20.1	13.4	4	-		3x COP rows -1: UVIS off	&daysideMatch:MERIDIANI SULPHATES; 	
249	2018 DEC 21 21:31:41	2018 DEC 21 22:01:17	2018 DEC 21 22:30:53	3551.9	26.7	162.3	-167.8	58.0	27.2	-58.1	160.0	1.3	17	-	-	COP row -1: UVIS off		
249	2018 DEC 21 22:30:53	2018 DEC 21 23:00:15	2018 DEC 21 23:29:38	3524.6	-167.8	-31.6	-2.2	-58.1	-25.8	58.1	19.9	13.3	17	Surface 3SUBD 01	Science: orders #168, #190, #191, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
250	2018 DEC 21 23:29:38	2018 DEC 21 23:59:13	2018 DEC 22 00:28:48	3550.8	-2.2	133.4	163.3	58.1	27.0	-58.2	160.2	1.3	4	-	-	-		
250	2018 DEC 22 00:28:48	2018 DEC 22 00:58:11	2018 DEC 22 01:27:33	3524.2	163.3	-60.5	-31.1	-58.2	-25.7	58.3	19.6	13.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
251	2018 DEC 22 01:27:33	2018 DEC 22 01:57:08	2018 DEC 22 02:26:42	3549.6	-31.1	104.5	134.4	58.3	26.9	-58.4	160.5	1.3	1	-	-	-		
251	2018 DEC 22 02:26:42	2018 DEC 22 02:56:04	2018 DEC 22 03:25:25	3522.9	134.4	-89.4	-59.9	-58.4	-25.5	58.5	19.4	13.3	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
252	2018 DEC 22 03:25:25	2018 DEC 22 03:54:59	2018 DEC 22 04:24:34	3548.5	-59.9	75.6	105.6	58.5	26.8	-58.5	160.7	1.3	1	-	-	-		
252	2018 DEC 22 04:24:34	2018 DEC 22 04:53:55	2018 DEC 22 05:23:16	3522.1	105.6	-118.3	-88.7	-58.5	-25.4	58.6	19.2	13.3	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
253	2018 DEC 22 05:23:16	2018 DEC 22 05:52:50	2018 DEC 22 06:22:24	3547.8	-88.7	46.8	76.8	58.6	26.7	-58.6	160.9	1.3	4	-	-	-		
253	2018 DEC 22 06:22:24	2018 DEC 22 06:51:46	2018 DEC 22 07:21:08	3524.1	76.8	-147.2	-117.5	-58.6	-25.3	58.6	19.0	13.3	4	-		3x COP rows 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
254	2018 DEC 22 07:21:08	2018 DEC 22 07:50:42	2018 DEC 22 08:20:17	3548.9	-117.5	17.8	48.1	58.6	26.5	-58.7	161.2	1.2	1	-	-	-		
254	2018 DEC 22 08:20:17	2018 DEC 22 08:49:39	2018 DEC 22 09:19:02	3525.4	48.1	-176.2	-146.3	-58.7	-25.2	58.7	18.7	13.3	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
255	2018 DEC 22 09:19:02	2018 DEC 22 09:48:38	2018 DEC 22 10:18:13	3551.1	-146.3	-11.2	19.3	58.7	26.4	-58.8	161.4	1.2	4	-	-	-		
255	2018 DEC 22 10:18:13	2018 DEC 22 10:47:35	2018 DEC 22 11:16:58	3524.6	19.3	154.9	-175.1	-58.8	-25.0	58.8	18.4	13.2	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
256	2018 DEC 22 11:16:58	2018 DEC 22 11:46:34	2018 DEC 22 12:16:10	3552.5	-175.1	-40.1	-9.6	58.8	26.3	-58.9	161.7	1.2	3	-	-	-		
256	2018 DEC 22 12:16:10	2018 DEC 22 12:45:32	2018 DEC 22 13:14:53	3523.0	-9.6	125.9	156.0	-58.9	-24.9	59.0	18.2	13.2	3	CH4 3SUBD 01		COP row -1: UVIS off	&PossibleOCM; 	
257	2018 DEC 22 13:14:53	2018 DEC 22 13:44:29	2018 DEC 22 14:14:05	3551.8	156.0	-69.0	-38.5	59.0	26.1	-59.1	161.9	1.2	4	-	-	-		
257	2018 DEC 22 14:14:05	2018 DEC 22 14:43:26	2018 DEC 22 15:12:47	3521.8	-38.5	97.0	127.1	-59.1	-24.8	59.1	18.0	13.2	4	-		3x COP rows -1: UVIS off	&PossibleOCM; 	
258	2018 DEC 22 15:12:47	2018 DEC 22 15:42:22	2018 DEC 22 16:11:57	3549.8	127.1	-97.9	-67.4	59.1	26.0	-59.2	162.1	1.2	3	-	-	-		
258	2018 DEC 22 16:11:57	2018 DEC 22 16:41:17	2018 DEC 22 17:10:38	3521.3	-67.4	68.2	98.3	-59.2	-24.7	59.3	17.8	13.2	3	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
259	2018 DEC 22 17:10:38	2018 DEC 22 17:40:13	2018 DEC 22 18:09:47	3549.2	98.3	-126.8	-96.1	59.3	25.9	-59.3	162.3	1.2	4	-	-	-		
259	2018 DEC 22 18:09:47	2018 DEC 22 18:39:08	2018 DEC 22 19:08:29	3521.7	-96.1	39.2	69.5	-59.3	-24.5	59.3	17.5	13.2	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
260	2018 DEC 22 19:08:29	2018 DEC 22 19:38:04	2018 DEC 22 20:07:40	3551.1	69.5	-155.7	-124.9	59.3	25.8	-59.4	162.6	1.1	1	-	-	-		
260	2018 DEC 22 20:07:40	2018 DEC 22 20:37:02	2018 DEC 22 21:06:24	3523.6	-124.9	10.3	40.8	-59.4	-24.4	59.4	17.3	13.2	1	-		COP row -1: UVIS off		
261	2018 DEC 22 21:06:24	2018 DEC 22 21:35:59	2018 DEC 22 22:05:35	3551.3	40.8	175.3	-153.7	59.4	25.6	-59.5	162.9	1.1	17	-	-	COP row -1: UVIS off		
261	2018 DEC 22 22:05:35	2018 DEC 22 22:34:57	2018 DEC 22 23:04:20	3525.0	-153.7	-18.7	12.0	-59.5	-24.3	59.5	17.0	13.1	17	-		COP row -1: UVIS off	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
262	2018 DEC 22 23:04:20	2018 DEC 22 23:33:55	2018 DEC 23 00:03:30	3550.4	12.0	146.4	177.5	59.5	25.5	-59.6	163.1	1.1	3	-	-	-		
262	2018 DEC 23 00:03:30	2018 DEC 23 00:32:53	2018 DEC 23 01:02:16	3525.2	177.5	-47.6	-16.9	-59.6	-24.2	59.6	16.7	13.1	3	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
263	2018 DEC 23 01:02:16	2018 DEC 23 01:31:50	2018 DEC 23 02:01:25	3549.2	-16.9	117.5	148.6	59.6	25.4	-59.7	163.4	1.1	4	-	-	-		
263	2018 DEC 23 02:01:25	2018 DEC 23 02:30:47	2018 DEC 23 03:00:09	3524.1	148.6	-76.5	-45.8	-59.7	-24.0	59.8	16.5	13.1	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
264	2018 DEC 23 03:00:09	2018 DEC 23 03:29:43	2018 DEC 23 03:59:17	3548.3	-45.8	88.6	119.7	59.8	25.3	-59.8	163.6	1.1	1	-	-	-		
264	2018 DEC 23 03:59:17	2018 DEC 23 04:28:38	2018 DEC 23 04:58:00	3522.6	119.7	-105.4	-74.6	-59.8	-23.9	59.9	16.3	13.1	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
265	2018 DEC 23 04:58:00	2018 DEC 23 05:27:33	2018 DEC 23 05:57:07	3547.2	-74.6	59.7	90.9	59.9	25.2	-60.0	163.8	1.1	1	-	-	-		
265	2018 DEC 23 05:57:07	2018 DEC 23 06:26:29	2018 DEC 23 06:55:51	3523.6	90.9	-134.3	-103.4	-60.0	-23.8	60.0	16.1	13.1	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
266	2018 DEC 23 06:55:51	2018 DEC 23 07:25:24	2018 DEC 23 07:54:58	3547.6	-103.4	30.8	62.2	60.0	25.0	-60.0	164.0	1.0	4	-	-	-		
266	2018 DEC 23 07:54:58	2018 DEC 23 08:24:21	2018 DEC 23 08:53:44	3525.4	62.2	-163.2	-132.2	-60.0	-23.6	60.1	15.8	13.1	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
267	2018 DEC 23 08:53:44	2018 DEC 23 09:23:18	2018 DEC 23 09:52:53	3549.7	-132.2	1.8	33.4	60.1	24.9	-60.1	164.3	1.0	1	-	-	-		
267	2018 DEC 23 09:52:53	2018 DEC 23 10:22:16	2018 DEC 23 10:51:38	3525.1	33.4	167.8	-161.0	-60.1	-23.5	60.2	15.5	13.0	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
268	2018 DEC 23 10:51:38	2018 DEC 23 11:21:14	2018 DEC 23 11:50:50	3551.6	-161.0	-27.1	4.6	60.2	24.8	-60.2	164.6	1.0	4	-	-	-		
268	2018 DEC 23 11:50:50	2018 DEC 23 12:20:12	2018 DEC 23 12:49:34	3523.8	4.6	138.9	170.2	-60.2	-23.4	60.3	15.3	13.0	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
269	2018 DEC 23 12:49:34	2018 DEC 23 13:19:10	2018 DEC 23 13:48:46	3551.8	170.2	-56.0	-24.3	60.3	24.7	-60.3	164.8	1.0	3	-	-	-		
269	2018 DEC 23 13:48:46	2018 DEC 23 14:18:07	2018 DEC 23 14:47:28	3522.4	-24.3	110.0	141.3	-60.3	-23.3	60.4	15.1	13.0	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
270	2018 DEC 23 14:47:28	2018 DEC 23 15:17:03	2018 DEC 23 15:46:38	3550.0	141.3	-84.9	-53.2	60.4	24.5	-60.5	165.0	1.0	1	-	-	-		
270	2018 DEC 23 15:46:38	2018 DEC 23 16:15:59	2018 DEC 23 16:45:20	3521.6	-53.2	81.1	112.4	-60.5	-23.2	60.5	14.8	13.0	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
271	2018 DEC 23 16:45:20	2018 DEC 23 17:14:54	2018 DEC 23 17:44:28	3548.2	112.4	-113.8	-82.0	60.5	24.4	-60.6	165.2	1.0	1	-	-	-		
271	2018 DEC 23 17:44:28	2018 DEC 23 18:13:49	2018 DEC 23 18:43:09	3521.7	-82.0	52.2	83.7	-60.6	-23.0	60.6	14.6	13.0	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
272	2018 DEC 23 18:43:09	2018 DEC 23 19:12:44	2018 DEC 23 19:42:19	3549.3	83.7	-142.7	-110.7	60.6	24.3	-60.6	165.5	0.9	4	-	-	-		
272	2018 DEC 23 19:42:19	2018 DEC 23 20:11:41	2018 DEC 23 20:41:02	3523.5	-110.7	23.3	54.9	-60.6	-22.9	60.7	14.4	13.0	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
