Obs Index	Obs Type Index	Orbit No	Obs Type	IR Status	UVIS Status	TC Start Time	UVIS Start Time	UVIS End Time	IR Precooling Time	IR Start Time	 IR Transition Time	IR End Time	New TC Start Time	New UVIS Start Time	New UVIS End Time	New IR Precooling Time	New IR Start Time	New IR End Time	IR Duration	UVIS Duration	New IR duration	New UVIS Duration	TC20 FIXED	TC20 SCI1	TC20 SCI2	SCI1 description	SCI2 description	
374	315	157	Egress	SO_O	UVIS_O	2018 MAY 04 14:43:49	2018 MAY 04 14:53:59	2018 MAY 04 15:01:48	2018 MAY 04 14:43:59	2018 MAY 04 14:53:59	2018 MAY 04 14:55:47	2018 MAY 04 15:01:48	Same	Same	Same	Same	Same	Same	469.0	469.0	469.0	469.0	1	1440	1440	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
375	157	157	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 04 15:09:35	2018 MAY 04 15:09:45	2018 MAY 04 16:12:35	2018 MAY 04 15:09:45	2018 MAY 04 15:19:45	-	2018 MAY 04 15:59:45	Same	Same	Same	2018 MAY 04 15:14:12	2018 MAY 04 15:24:12	2018 MAY 04 15:58:08	2400.0	3770.0	2036.0	3770.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
376	158	158	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 04 16:57:27	2018 MAY 04 16:57:37	2018 MAY 04 18:10:27	2018 MAY 04 16:57:37	2018 MAY 04 17:07:37	-	2018 MAY 04 18:10:27	Same	Same	2018 MAY 04 18:06:22	Same	Same	2018 MAY 04 18:06:22	3770.0	4370.0	3525.000000357628	4125.000000357628	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
377	318	159	Ingress	SO_O	UVIS_O	2018 MAY 04 18:06:27	2018 MAY 04 18:16:37	2018 MAY 04 18:25:02	2018 MAY 04 18:06:37	2018 MAY 04 18:16:37	2018 MAY 04 18:23:10	2018 MAY 04 18:25:02	Same	Same	Same	Same	Same	Same	505.0	505.0	505.0	505.0	1	1427	1427	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
378	319	159	Egress	SO_O	UVIS_O	2018 MAY 04 18:39:15	2018 MAY 04 18:49:25	2018 MAY 04 18:57:22	2018 MAY 04 18:39:25	2018 MAY 04 18:49:25	2018 MAY 04 18:51:15	2018 MAY 04 18:57:22	Same	Same	Same	Same	Same	Same	477.0	477.0	477.0	477.0	1	1427	1427	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
379	159	159	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 04 19:05:21	2018 MAY 04 19:05:31	2018 MAY 04 20:08:23	2018 MAY 04 19:05:31	2018 MAY 04 19:15:31	-	2018 MAY 04 19:55:31	Same	Same	Same	2018 MAY 04 19:10:08	2018 MAY 04 19:20:08	2018 MAY 04 19:53:46	2400.0	3772.0	2018.0	3772.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
380	160	160	Dayside_Nadir	OFF	UVIS_1	2018 MAY 04 21:03:19	2018 MAY 04 21:03:29	2018 MAY 04 22:06:21	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
381	160	160	Dayside_Nadir	OFF	UVIS_2	2018 MAY 04 21:03:19	2018 MAY 04 21:03:29	2018 MAY 04 22:06:21	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
382	160	160	Dayside_Nadir	OFF	UVIS_3	2018 MAY 04 21:03:19	2018 MAY 04 21:03:29	2018 MAY 04 22:06:21	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
383	161	161	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 04 22:51:17	2018 MAY 04 22:51:27	2018 MAY 05 00:04:17	2018 MAY 04 22:51:27	2018 MAY 04 23:01:27	-	2018 MAY 05 00:04:17	Same	Same	Same	Same	Same	Same	3770.0	4370.0	3770.0	4370.0	1	2318	2318	Science: orders #168, #134, #121, #190, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
384	162	162	Dayside_Nadir	OFF	UVIS_1	2018 MAY 05 00:59:15	2018 MAY 05 00:59:25	2018 MAY 05 02:02:13	-	-	-	-	Same	Same	2018 MAY 05 01:58:27	-	-	-	-	3768.0	-	3542.000000357628	-	-	-	-	-	
385	162	162	Dayside_Nadir	OFF	UVIS_2	2018 MAY 05 00:59:15	2018 MAY 05 00:59:25	2018 MAY 05 02:02:13	-	-	-	-	Same	Same	2018 MAY 05 01:58:27	-	-	-	-	3768.0	-	3542.000000357628	-	-	-	-	-	
386	162	162	Dayside_Nadir	OFF	UVIS_3	2018 MAY 05 00:59:15	2018 MAY 05 00:59:25	2018 MAY 05 02:02:13	-	-	-	-	Same	Same	2018 MAY 05 01:58:27	-	-	-	-	3768.0	-	3542.000000357628	-	-	-	-	-	
387	326	163	Ingress	SO_O	UVIS_O	2018 MAY 05 01:58:32	2018 MAY 05 02:08:42	2018 MAY 05 02:17:28	2018 MAY 05 01:58:42	2018 MAY 05 02:08:42	2018 MAY 05 02:15:30	2018 MAY 05 02:17:28	Same	Same	Same	Same	Same	Same	526.0	526.0	526.0	526.0	1	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
388	327	163	Egress	SO_O	UVIS_O	2018 MAY 05 02:30:22	2018 MAY 05 02:40:32	2018 MAY 05 02:48:51	2018 MAY 05 02:30:32	2018 MAY 05 02:40:32	2018 MAY 05 02:42:27	2018 MAY 05 02:48:51	Same	Same	Same	Same	Same	Same	499.0	499.0	499.0	499.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
389	163	163	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 05 02:57:09	2018 MAY 05 02:57:19	2018 MAY 05 04:00:05	2018 MAY 05 02:57:19	2018 MAY 05 03:07:19	-	2018 MAY 05 03:47:19	Same	Same	2018 MAY 05 03:56:22	2018 MAY 05 03:02:15	2018 MAY 05 03:12:15	2018 MAY 05 03:45:10	2400.0	3766.0	1975.0	3543.000000357628	1	1860	1860	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
390	328	164	Ingress	SO_O	UVIS_O	2018 MAY 05 03:56:27	2018 MAY 05 04:06:37	2018 MAY 05 04:15:29	2018 MAY 05 03:56:37	2018 MAY 05 04:06:37	2018 MAY 05 04:13:30	2018 MAY 05 04:15:29	Same	Same	Same	Same	Same	Same	532.0	532.0	532.0	532.0	1	1410	1410	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
391	329	164	Egress	SO_O	UVIS_O	2018 MAY 05 04:28:05	2018 MAY 05 04:38:15	2018 MAY 05 04:46:39	2018 MAY 05 04:28:15	2018 MAY 05 04:38:15	2018 MAY 05 04:40:11	2018 MAY 05 04:46:39	Same	Same	Same	Same	Same	Same	504.0	504.0	504.0	504.0	1	1410	1410	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
392	164	164	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 05 04:55:01	2018 MAY 05 04:55:11	2018 MAY 05 05:57:57	2018 MAY 05 04:55:11	2018 MAY 05 05:05:11	-	2018 MAY 05 05:45:11	Same	Same	Same	2018 MAY 05 05:00:12	2018 MAY 05 05:10:12	2018 MAY 05 05:42:56	2400.0	3766.0	1964.0	3766.0	1	2364	2364	Science: orders #164, #169, #131, #127, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
393	165	165	Dayside_Nadir	OFF	UVIS_1	2018 MAY 05 06:52:53	2018 MAY 05 06:53:03	2018 MAY 05 07:55:51	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
394	165	165	Dayside_Nadir	OFF	UVIS_2	2018 MAY 05 06:52:53	2018 MAY 05 06:53:03	2018 MAY 05 07:55:51	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
395	165	165	Dayside_Nadir	OFF	UVIS_3	2018 MAY 05 06:52:53	2018 MAY 05 06:53:03	2018 MAY 05 07:55:51	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
396	166	166	Dayside_Nadir	OFF	UVIS_1	2018 MAY 05 08:50:51	2018 MAY 05 08:51:01	2018 MAY 05 09:53:49	-	-	-	-	Same	Same	2018 MAY 05 09:50:21	-	-	-	-	3768.0	-	3560.000000357628	-	-	-	-	-	
397	166	166	Dayside_Nadir	OFF	UVIS_2	2018 MAY 05 08:50:51	2018 MAY 05 08:51:01	2018 MAY 05 09:53:49	-	-	-	-	Same	Same	2018 MAY 05 09:50:21	-	-	-	-	3768.0	-	3560.000000357628	-	-	-	-	-	
398	166	166	Dayside_Nadir	OFF	UVIS_3	2018 MAY 05 08:50:51	2018 MAY 05 08:51:01	2018 MAY 05 09:53:49	-	-	-	-	Same	Same	2018 MAY 05 09:50:21	-	-	-	-	3768.0	-	3560.000000357628	-	-	-	-	-	
399	334	167	Ingress	SO_O	UVIS_O	2018 MAY 05 09:50:26	2018 MAY 05 10:00:36	2018 MAY 05 10:09:44	2018 MAY 05 09:50:36	2018 MAY 05 10:00:36	2018 MAY 05 10:07:41	2018 MAY 05 10:09:44	Same	Same	Same	Same	Same	Same	548.0	548.0	548.0	548.0	1	1411	1411	Science: orders #121, #130, #145, #169, #195, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
400	335	167	Egress	SO_O	UVIS_O	2018 MAY 05 10:21:19	2018 MAY 05 10:31:29	2018 MAY 05 10:40:10	2018 MAY 05 10:21:29	2018 MAY 05 10:31:29	2018 MAY 05 10:33:30	2018 MAY 05 10:40:10	Same	Same	Same	Same	Same	Same	521.0	521.0	521.0	521.0	1	1411	1411	Science: orders #121, #130, #145, #169, #195, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
401	167	167	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 05 10:48:49	2018 MAY 05 10:48:59	2018 MAY 05 11:51:49	2018 MAY 05 10:48:59	2018 MAY 05 10:58:59	-	2018 MAY 05 11:38:59	Same	Same	Same	2018 MAY 05 10:54:19	2018 MAY 05 11:04:19	2018 MAY 05 11:36:30	2400.0	3770.0	1931.0	3770.0	1	144	144	Diffraction order stepping (fullscan): 30 orders from 140 to 170 in steps of 1 (1 order(s) per 15 second(s))	-	
402	168	168	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 05 12:36:47	2018 MAY 05 12:36:57	2018 MAY 05 13:49:47	2018 MAY 05 12:36:57	2018 MAY 05 12:46:57	-	2018 MAY 05 13:49:47	Same	Same	Same	Same	Same	Same	3770.0	4370.0	3770.0	4370.0	1	124	124	Diffraction order stepping (fullscan): 10 orders from 180 to 190 in steps of 1 (1 order(s) per 15 second(s))	-	
403	169	169	Dayside_Nadir	OFF	UVIS_1	2018 MAY 05 14:44:41	2018 MAY 05 14:44:51	2018 MAY 05 15:47:39	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
404	169	169	Dayside_Nadir	OFF	UVIS_2	2018 MAY 05 14:44:41	2018 MAY 05 14:44:51	2018 MAY 05 15:47:39	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
405	169	169	Dayside_Nadir	OFF	UVIS_3	2018 MAY 05 14:44:41	2018 MAY 05 14:44:51	2018 MAY 05 15:47:39	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
406	170	170	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 05 16:32:35	2018 MAY 05 16:32:45	2018 MAY 05 17:45:31	2018 MAY 05 16:32:45	2018 MAY 05 16:42:45	-	2018 MAY 05 17:45:31	Same	Same	Same	Same	Same	Same	3766.0	4366.0	3766.0	4366.0	1	116	116	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (1 order(s) per 15 second(s))	-	
407	171	171	Dayside_Nadir	OFF	UVIS_1	2018 MAY 05 18:40:27	2018 MAY 05 18:40:37	2018 MAY 05 19:43:25	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
408	171	171	Dayside_Nadir	OFF	UVIS_2	2018 MAY 05 18:40:27	2018 MAY 05 18:40:37	2018 MAY 05 19:43:25	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
409	171	171	Dayside_Nadir	OFF	UVIS_3	2018 MAY 05 18:40:27	2018 MAY 05 18:40:37	2018 MAY 05 19:43:25	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
410	172	172	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 05 20:28:23	2018 MAY 05 20:28:33	2018 MAY 05 21:41:25	2018 MAY 05 20:28:33	2018 MAY 05 20:38:33	-	2018 MAY 05 21:41:25	Same	Same	Same	Same	Same	Same	3772.0	4372.0	3772.0	4372.0	1	1934	1934	Science: orders #121, #171, #124, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
411	173	173	Dayside_Nadir	OFF	UVIS_1	2018 MAY 05 22:36:23	2018 MAY 05 22:36:33	2018 MAY 05 23:39:23	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
412	173	173	Dayside_Nadir	OFF	UVIS_2	2018 MAY 05 22:36:23	2018 MAY 05 22:36:33	2018 MAY 05 23:39:23	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
413	173	173	Dayside_Nadir	OFF	UVIS_3	2018 MAY 05 22:36:23	2018 MAY 05 22:36:33	2018 MAY 05 23:39:23	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
414	174	174	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 06 00:24:21	2018 MAY 06 00:24:31	2018 MAY 06 01:37:19	2018 MAY 06 00:24:31	2018 MAY 06 00:34:31	-	2018 MAY 06 01:37:19	Same	Same	Same	Same	Same	Same	3768.0	4368.0	3768.0	4368.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
415	175	175	Dayside_Nadir	OFF	UVIS_1	2018 MAY 06 02:32:19	2018 MAY 06 02:32:29	2018 MAY 06 03:35:13	-	-	-	-	Same	Same	2018 MAY 06 03:32:22	-	-	-	-	3764.0	-	3593.000000357628	-	-	-	-	-	
416	175	175	Dayside_Nadir	OFF	UVIS_2	2018 MAY 06 02:32:19	2018 MAY 06 02:32:29	2018 MAY 06 03:35:13	-	-	-	-	Same	Same	2018 MAY 06 03:32:22	-	-	-	-	3764.0	-	3593.000000357628	-	-	-	-	-	
417	175	175	Dayside_Nadir	OFF	UVIS_3	2018 MAY 06 02:32:19	2018 MAY 06 02:32:29	2018 MAY 06 03:35:13	-	-	-	-	Same	Same	2018 MAY 06 03:32:22	-	-	-	-	3764.0	-	3593.000000357628	-	-	-	-	-	
418	352	176	Ingress	SO_O	UVIS_O	2018 MAY 06 03:32:27	2018 MAY 06 03:42:37	2018 MAY 06 03:52:56	2018 MAY 06 03:32:37	2018 MAY 06 03:42:37	2018 MAY 06 03:50:32	2018 MAY 06 03:52:56	Same	Same	Same	Same	Same	Same	619.0	619.0	619.0	619.0	1	1446	1446	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
419	353	176	Egress	SO_O	UVIS_O	2018 MAY 06 04:00:44	2018 MAY 06 04:10:54	2018 MAY 06 04:20:44	2018 MAY 06 04:00:54	2018 MAY 06 04:10:54	2018 MAY 06 04:13:15	2018 MAY 06 04:20:44	Same	Same	Same	Same	Same	Same	590.0	590.0	590.0	590.0	1	1446	1446	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
420	176	176	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 06 04:30:11	2018 MAY 06 04:30:21	2018 MAY 06 05:33:07	2018 MAY 06 04:30:21	2018 MAY 06 04:40:21	-	2018 MAY 06 05:20:21	Same	Same	Same	2018 MAY 06 04:36:49	2018 MAY 06 04:46:49	2018 MAY 06 05:16:40	2400.0	3766.0	1791.0	3766.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
421	177	177	Dayside_Nadir	OFF	UVIS_1	2018 MAY 06 06:28:05	2018 MAY 06 06:28:15	2018 MAY 06 07:30:59	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
422	177	177	Dayside_Nadir	OFF	UVIS_2	2018 MAY 06 06:28:05	2018 MAY 06 06:28:15	2018 MAY 06 07:30:59	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
423	177	177	Dayside_Nadir	OFF	UVIS_3	2018 MAY 06 06:28:05	2018 MAY 06 06:28:15	2018 MAY 06 07:30:59	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
424	178	178	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 06 08:16:01	2018 MAY 06 08:16:11	2018 MAY 06 09:28:57	2018 MAY 06 08:16:11	2018 MAY 06 08:26:11	-	2018 MAY 06 09:28:57	Same	Same	2018 MAY 06 09:26:25	Same	Same	2018 MAY 06 09:26:25	3766.0	4366.0	3614.000000357628	4214.000000357628	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
425	358	179	Ingress	SO_O	UVIS_O	2018 MAY 06 09:26:30	2018 MAY 06 09:36:40	2018 MAY 06 09:47:26	2018 MAY 06 09:26:40	2018 MAY 06 09:36:40	2018 MAY 06 09:44:53	2018 MAY 06 09:47:26	Same	Same	Same	Same	Same	Same	646.0	646.0	646.0	646.0	1	1444	1444	Science: orders #120, #133, #143, #154, #181, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
426	359	179	Egress	SO_O	UVIS_O	2018 MAY 06 09:53:45	2018 MAY 06 10:03:55	2018 MAY 06 10:14:13	2018 MAY 06 09:53:55	2018 MAY 06 10:03:55	2018 MAY 06 10:06:26	2018 MAY 06 10:14:13	Same	Same	Same	Same	Same	Same	618.0	618.0	618.0	618.0	1	1444	1444	Science: orders #120, #133, #143, #154, #181, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
427	179	179	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 06 10:23:59	2018 MAY 06 10:24:09	2018 MAY 06 11:26:59	2018 MAY 06 10:24:09	2018 MAY 06 10:34:09	-	2018 MAY 06 11:14:09	Same	Same	Same	2018 MAY 06 10:31:06	2018 MAY 06 10:41:06	2018 MAY 06 11:10:02	2400.0	3770.0	1736.0	3770.0	1	140	140	Diffraction order stepping (fullscan): 30 orders from 110 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
428	180	180	Dayside_Nadir	OFF	UVIS_1	2018 MAY 06 12:21:59	2018 MAY 06 12:22:09	2018 MAY 06 13:24:57	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
429	180	180	Dayside_Nadir	OFF	UVIS_2	2018 MAY 06 12:21:59	2018 MAY 06 12:22:09	2018 MAY 06 13:24:57	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
430	180	180	Dayside_Nadir	OFF	UVIS_3	2018 MAY 06 12:21:59	2018 MAY 06 12:22:09	2018 MAY 06 13:24:57	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
431	181	181	Dayside_Nadir	OFF	UVIS_1	2018 MAY 06 14:19:55	2018 MAY 06 14:20:05	2018 MAY 06 15:22:53	-	-	-	-	Same	Same	2018 MAY 06 15:20:30	-	-	-	-	3768.0	-	3625.000000357628	-	-	-	-	-	
432	181	181	Dayside_Nadir	OFF	UVIS_2	2018 MAY 06 14:19:55	2018 MAY 06 14:20:05	2018 MAY 06 15:22:53	-	-	-	-	Same	Same	2018 MAY 06 15:20:30	-	-	-	-	3768.0	-	3625.000000357628	-	-	-	-	-	
433	181	181	Dayside_Nadir	OFF	UVIS_3	2018 MAY 06 14:19:55	2018 MAY 06 14:20:05	2018 MAY 06 15:22:53	-	-	-	-	Same	Same	2018 MAY 06 15:20:30	-	-	-	-	3768.0	-	3625.000000357628	-	-	-	-	-	
434	364	182	Ingress	SO_O	UVIS_O	2018 MAY 06 15:20:35	2018 MAY 06 15:30:45	2018 MAY 06 15:42:07	2018 MAY 06 15:20:45	2018 MAY 06 15:30:45	2018 MAY 06 15:39:21	2018 MAY 06 15:42:07	Same	Same	Same	Same	Same	Same	682.0	682.0	682.0	682.0	1	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
435	365	182	Egress	SO_O	UVIS_O	2018 MAY 06 15:46:47	2018 MAY 06 15:56:57	2018 MAY 06 16:07:50	2018 MAY 06 15:46:57	2018 MAY 06 15:56:57	2018 MAY 06 15:59:40	2018 MAY 06 16:07:50	Same	Same	Same	Same	Same	Same	653.0	653.0	653.0	653.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
436	182	182	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 06 16:17:51	2018 MAY 06 16:18:01	2018 MAY 06 17:20:47	2018 MAY 06 16:18:01	2018 MAY 06 16:28:01	-	2018 MAY 06 17:08:01	Same	Same	Same	2018 MAY 06 16:25:32	2018 MAY 06 16:35:32	2018 MAY 06 17:03:17	2400.0	3766.0	1665.0	3766.0	1	104	104	Diffraction order stepping (fullscan): 10 orders from 130 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
437	183	183	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 06 18:05:43	2018 MAY 06 18:05:53	2018 MAY 06 19:18:41	2018 MAY 06 18:05:53	2018 MAY 06 18:15:53	-	2018 MAY 06 19:18:41	Same	Same	Same	Same	Same	Same	3768.0	4368.0	3768.0	4368.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
438	184	184	Dayside_Nadir	OFF	UVIS_1	2018 MAY 06 20:13:39	2018 MAY 06 20:13:49	2018 MAY 06 21:16:39	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
439	184	184	Dayside_Nadir	OFF	UVIS_2	2018 MAY 06 20:13:39	2018 MAY 06 20:13:49	2018 MAY 06 21:16:39	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
440	184	184	Dayside_Nadir	OFF	UVIS_3	2018 MAY 06 20:13:39	2018 MAY 06 20:13:49	2018 MAY 06 21:16:39	-	-	-	-	Same	Same	Same	-	-	-	-	3770.0	-	3770.0	-	-	-	-	-	
441	185	185	Dayside_Nadir	LNO_L	UVIS_L	2018 MAY 06 22:01:39	2018 MAY 06 22:01:49	2018 MAY 06 23:14:39	2018 MAY 06 22:01:49	2018 MAY 06 22:11:49	-	2018 MAY 06 23:14:39	Same	Same	Same	Same	Same	Same	3770.0	4370.0	3770.0	4370.0	1	2626	2626	Science: orders #167, #134, #168, #121, #189, #197, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
442	186	186	Dayside_Nadir	OFF	UVIS_1	2018 MAY 07 00:09:41	2018 MAY 07 00:09:51	2018 MAY 07 01:12:37	-	-	-	-	Same	Same	2018 MAY 07 01:10:47	-	-	-	-	3766.0	-	3656.000000357628	-	-	-	-	-	
443	186	186	Dayside_Nadir	OFF	UVIS_2	2018 MAY 07 00:09:41	2018 MAY 07 00:09:51	2018 MAY 07 01:12:37	-	-	-	-	Same	Same	2018 MAY 07 01:10:47	-	-	-	-	3766.0	-	3656.000000357628	-	-	-	-	-	
444	186	186	Dayside_Nadir	OFF	UVIS_3	2018 MAY 07 00:09:41	2018 MAY 07 00:09:51	2018 MAY 07 01:12:37	-	-	-	-	Same	Same	2018 MAY 07 01:10:47	-	-	-	-	3766.0	-	3656.000000357628	-	-	-	-	-	
445	374	187	Ingress	SO_O	UVIS_O	2018 MAY 07 01:10:52	2018 MAY 07 01:21:02	2018 MAY 07 01:33:43	2018 MAY 07 01:11:02	2018 MAY 07 01:21:02	2018 MAY 07 01:30:25	2018 MAY 07 01:33:43	Same	Same	Same	Same	Same	Same	761.0	761.0	761.0	761.0	1	3948	3948	Science: orders #167, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
446	375	187	Egress	SO_O	UVIS_O	2018 MAY 07 01:34:37	2018 MAY 07 01:44:47	2018 MAY 07 01:57:00	2018 MAY 07 01:34:47	2018 MAY 07 01:44:47	2018 MAY 07 01:48:03	2018 MAY 07 01:57:00	Same	Same	Same	Same	Same	Same	733.0	733.0	733.0	733.0	1	3948	3948	Science: orders #167, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
447	187	187	Dayside_Nadir	LNO_M	UVIS_L	2018 MAY 07 02:07:39	2018 MAY 07 02:07:49	2018 MAY 07 03:10:33	2018 MAY 07 02:07:49	2018 MAY 07 02:17:49	-	2018 MAY 07 02:57:49	Same	Same	Same	2018 MAY 07 02:16:38	2018 MAY 07 02:26:38	2018 MAY 07 02:51:44	2400.0	3764.0	1506.0	3764.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
448	188	188	Dayside_Nadir	OFF	UVIS_1	2018 MAY 07 04:05:35	2018 MAY 07 04:05:45	2018 MAY 07 05:08:29	-	-	-	-	Same	Same	2018 MAY 07 05:06:46	-	-	-	-	3764.0	-	3661.000000357628	-	-	-	-	-	
449	188	188	Dayside_Nadir	OFF	UVIS_2	2018 MAY 07 04:05:35	2018 MAY 07 04:05:45	2018 MAY 07 05:08:29	-	-	-	-	Same	Same	2018 MAY 07 05:06:46	-	-	-	-	3764.0	-	3661.000000357628	-	-	-	-	-	
